"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","0.08931","0.00218767","0.08931","05/02/23 13:11:19 +89310000 ns","0.08931","01 06","ACK <=","","","","","","","","","","","",""
"2","0.174927","0.00677067","0.0834293","05/02/23 13:11:19 +174927000 ns","0.174927","01 2F 03 18 00 CB","<= Event 1 Status reply","18 00","","","2F","","","","","","","",""
"3","0.288252","0.0105207","0.106554","05/02/23 13:11:19 +288252000 ns","0.288252","01 10 05 03 08 31 0C 03 E7","<= Static status reply","","","","10","","","","","","","",""
"4","0.412618","0.00218767","0.113845","05/02/23 13:11:19 +412618000 ns","0.412618","01 06","ACK <=","","","","","","","","","","","",""
"5","0.42116","0.00677067","0.00635433","05/02/23 13:11:19 +421160000 ns","0.42116","01 21 03 18 00 C5","<= Event 1 Status reply","18 00","","","21","","","","","","","",""
"6","0.59854","0.00218667","0.170609","05/02/23 13:11:19 +598540000 ns","0.59854","01 06","ACK <=","","","","","","","","","","","",""
"7","0.602914","0.0105217","0.00218733","05/02/23 13:11:19 +602914000 ns","0.602914","01 12 05 03 08 31 0C 03 E5","<= Static status reply","","","","12","","","","","","","",""
"8","0.775919","0.00218767","0.162483","05/02/23 13:11:19 +775919000 ns","0.775919","01 06","ACK <=","","","","","","","","","","","",""
"9","0.786023","0.00677067","0.00791633","05/02/23 13:11:19 +786023000 ns","0.786023","01 23 03 18 00 C7","<= Event 1 Status reply","18 00","","","23","","","","","","","",""
"10","0.956118","0.00218767","0.163324","05/02/23 13:11:19 +956118000 ns","0.956118","01 06","ACK <=","","","","","","","","","","","",""
"11","0.964764","0.0102017","0.00645833","05/02/23 13:11:19 +964764000 ns","0.964764","01 14 05 03 08 31 0C 03 E3","<= Static status reply","","","","14","","","","","","","",""
"12","1.0961","0.00218767","0.121137","05/02/23 13:11:20 +96103000 ns","1.096103","01 06","ACK <=","","","","","","","","","","","",""
"13","1.17578","0.0104167","0.0774913","05/02/23 13:11:20 +175782000 ns","1.175782","01 14 05 03 08 31 0C 03 E3","<= Static status reply","","","","14","","","","","","","",""
"14","1.19172","0.00677067","0.00552133","05/02/23 13:11:20 +191720000 ns","1.19172","01 25 03 18 00 C1","<= Event 1 Status reply","18 00","","","25","","","","","","","",""
"15","1.21172","0.00218767","0.0132283","05/02/23 13:11:20 +211719000 ns","1.211719","01 06","ACK <=","","","","","","","","","","","",""
"16","1.34973","0.0103127","0.135824","05/02/23 13:11:20 +349731000 ns","1.349731","01 16 05 03 08 31 0C 03 E1","<= Static status reply","","","","16","","","","","","","",""
"17","1.47295","0.00218767","0.112908","05/02/23 13:11:20 +472952000 ns","1.472952","01 06","ACK <=","","","","","","","","","","","",""
"18","1.56065","0.0105207","0.0855123","05/02/23 13:11:20 +560652000 ns","1.560652","01 16 05 03 08 31 0C 03 E1","<= Static status reply","","","","16","","","","","","","",""
"19","1.5769","0.00687467","0.00572933","05/02/23 13:11:20 +576902000 ns","1.576902","01 27 03 18 00 C3","<= Event 1 Status reply","18 00","","","27","","","","","","","",""
"20","1.75491","0.00218667","0.17113","05/02/23 13:11:20 +754907000 ns","1.754907","01 06","ACK <=","","","","","","","","","","","",""
"21","1.75928","0.0104157","0.00218833","05/02/23 13:11:20 +759282000 ns","1.759282","01 18 05 03 08 31 0C 03 EF","<= Static status reply","","","","18","","","","","","","",""
"22","1.88583","0.00218767","0.116137","05/02/23 13:11:20 +885835000 ns","1.885835","01 06","ACK <=","","","","","","","","","","","",""
"23","1.97302","0.0106247","0.0849923","05/02/23 13:11:20 +973015000 ns","1.973015","01 18 05 03 08 31 0C 03 EF","<= Static status reply","","","","18","","","","","","","",""
"24","1.99166","0.00687467","0.00802133","05/02/23 13:11:20 +991661000 ns","1.991661","01 29 03 18 00 CD","<= Event 1 Status reply","18 00","","","29","","","","","","","",""
"25","2.1605","0.00218767","0.161963","05/02/23 13:11:21 +160499000 ns","2.160499","01 06","ACK <=","","","","","","","","","","","",""
"26","2.16956","0.0103127","0.00687433","05/02/23 13:11:21 +169561000 ns","2.169561","01 1A 05 03 08 31 0C 03 ED","<= Static status reply","","","","1A","","","","","","","",""
"27","2.34996","0.00218767","0.170088","05/02/23 13:11:21 +349962000 ns","2.349962","01 06","ACK <=","","","","","","","","","","","",""
"28","2.35434","0.0104167","0.00218733","05/02/23 13:11:21 +354337000 ns","2.354337","01 1B 05 03 08 31 0C 03 EC","<= Static status reply","","","","1B","","","","","","","",""
"29","2.48016","0.00218767","0.115407","05/02/23 13:11:21 +480161000 ns","2.480161","01 06","ACK <=","","","","","","","","","","","",""
"30","2.56755","0.0106247","0.0852003","05/02/23 13:11:21 +567549000 ns","2.567549","01 1B 05 03 08 31 0C 03 EC","<= Static status reply","","","","1B","","","","","","","",""
"31","2.58609","0.00697867","0.00791733","05/02/23 13:11:21 +586091000 ns","2.586091","01 2C 03 18 00 C8","<= Event 1 Status reply","18 00","","","2C","","","","","","","",""
"32","2.60817","0.00218667","0.0151043","05/02/23 13:11:21 +608174000 ns","2.608174","01 06","ACK <=","","","","","","","","","","","",""
"33","2.74712","0.0102087","0.136755","05/02/23 13:11:21 +747116000 ns","2.747116","01 1D 05 03 08 31 0C 03 EA","<= Static status reply","","","","1D","","","","","","","",""
"34","2.76951","0.00218767","0.0121873","05/02/23 13:11:21 +769512000 ns","2.769512","01 06","ACK <=","","","","","","","","","","","",""
"35","2.90742","0.00708267","0.13572","05/02/23 13:11:21 +907420000 ns","2.90742","01 2E 03 18 00 CA","<= Event 1 Status reply","18 00","","","2E","","","","","","","",""
"36","3.02939","0.00218767","0.114887","05/02/23 13:11:22 +29390000 ns","3.02939","01 06","ACK <=","","","","","","","","","","","",""
"37","3.11584","0.00677067","0.0842633","05/02/23 13:11:22 +115841000 ns","3.115841","01 2E 03 18 00 CA","<= Event 1 Status reply","18 00","","","2E","","","","","","","",""
"38","3.23062","0.0104167","0.108012","05/02/23 13:11:22 +230624000 ns","3.230624","01 1F 05 03 08 31 0C 03 E8","<= Static status reply","","","","1F","","","","","","","",""
"39","3.24531","0.00729167","0.00427033","05/02/23 13:11:22 +245311000 ns","3.245311","01 20 03 99 00 45","<= Event 1 Status reply","99 00","Emergency Open","","20","","","","","","","",""
"40","3.26594","0.00218767","0.0133333","05/02/23 13:11:22 +265936000 ns","3.265936","01 06","ACK <=","","","","","","","","","","","",""
"41","3.39728","0.00677067","0.129151","05/02/23 13:11:22 +397275000 ns","3.397275","01 21 03 81 00 5C","<= Event 1 Status reply","81 00","Emergency Open","","21","","","","","","","",""
"42","3.41769","0.00218767","0.0136453","05/02/23 13:11:22 +417691000 ns","3.417691","01 06","ACK <=","","","","","","","","","","","",""
"43","3.54997","0.00802067","0.130095","05/02/23 13:11:22 +549974000 ns","3.549974","01 22 03 08 31 00 DF","<= Event 1 Status reply","01 00","Emergency Open","","22","","","","","","","",""
"44","3.5732","0.00218767","0.0152083","05/02/23 13:11:22 +573203000 ns","3.573203","01 06","ACK <=","","","","","","","","","","","",""
