"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"167","197.356","0.00229167","0.124158","04/25/23 08:58:15 +355571000 ns","197.3556","01 06","ACK <=","","","","","","","","","","","",""
"168","197.365","0.00697867","0.00739533","04/25/23 08:58:15 +365258000 ns","197.3653","01 2F 03 18 00 CB","<= Event 1 Status reply","18 00","","","2F","","","","","","","",""
"169","197.78","0.00218767","0.407988","04/25/23 08:58:15 +780225000 ns","197.7802","01 06","ACK <=","","","","","","","","","","","",""
"170","197.789","0.0106187","0.00677033","04/25/23 08:58:15 +789183000 ns","197.7892","01 10 05 03 08 31 0C 03 E7","<= Static status reply","","","","10","","","","","","","",""
"171","197.918","0.00229167","0.118324","04/25/23 08:58:15 +918126000 ns","197.9181","01 06","ACK <=","","","","","","","","","","","",""
"172","197.928","0.00687467","0.00739633","04/25/23 08:58:15 +927814000 ns","197.9278","01 21 03 18 00 C5","<= Event 1 Status reply","18 00","","","21","","","","","","","",""
"173","198.337","0.00218767","0.402362","04/25/23 08:58:16 +337051000 ns","198.3371","01 06","ACK <=","","","","","","","","","","","",""
"174","198.346","0.0104167","0.00687533","04/25/23 08:58:16 +346114000 ns","198.3461","01 12 05 03 08 31 0C 03 E5","<= Static status reply","","","","12","","","","","","","",""
"175","198.45","0.00218667","0.0939503","04/25/23 08:58:16 +450481000 ns","198.4505","01 06","ACK <=","","","","","","","","","","","",""
"176","198.459","0.00718767","0.00635433","04/25/23 08:58:16 +459022000 ns","198.459","01 23 03 18 00 C7","<= Event 1 Status reply","18 00","","","23","","","","","","","",""
"177","198.89","0.00239567","0.423925","04/25/23 08:58:16 +890135000 ns","198.8901","01 06","ACK <=","","","","","","","","","","","",""
"178","198.9","0.0103127","0.00697833","04/25/23 08:58:16 +899509000 ns","198.8995","01 14 05 03 08 31 0C 03 E3","<= Static status reply","","","","14","","","","","","","",""
"179","199.043","0.00249967","0.132908","04/25/23 08:58:17 +42730000 ns","199.0427","01 06","ACK <=","","","","","","","","","","","",""
"180","199.115","0.0103127","0.0700963","04/25/23 08:58:17 +115326000 ns","199.1153","01 14 05 03 08 31 0C 03 E3","<= Static status reply","","","","14","","","","","","","",""
"181","199.166","0.00677167","0.0402003","04/25/23 08:58:17 +165839000 ns","199.1658","01 25 03 18 00 C1","<= Event 1 Status reply","18 00","","","25","","","","","","","",""
"182","199.445","0.00218767","0.272586","04/25/23 08:58:17 +445197000 ns","199.4452","01 06","ACK <=","","","","","","","","","","","",""
"183","199.455","0.0105147","0.00749933","04/25/23 08:58:17 +454884000 ns","199.4549","01 16 05 03 08 31 0C 03 E1","<= Static status reply","","","","16","","","","","","","",""
"184","199.605","0.00218767","0.139157","04/25/23 08:58:17 +604556000 ns","199.6046","01 06","ACK <=","","","","","","","","","","","",""
"185","199.663","0.0106177","0.0564573","04/25/23 08:58:17 +663201000 ns","199.6632","01 16 05 03 08 31 0C 03 E1","<= Static status reply","","","","16","","","","","","","",""
"186","199.798","0.00718767","0.124262","04/25/23 08:58:17 +798081000 ns","199.7981","01 27 03 18 00 C3","<= Event 1 Status reply","18 00","","","27","","","","","","","",""
"187","199.982","0.00218767","0.176969","04/25/23 08:58:17 +982238000 ns","199.9822","01 06","ACK <=","","","","","","","","","","","",""
"188","199.991","0.0102087","0.00686833","04/25/23 08:58:17 +991294000 ns","199.9913","01 18 05 03 08 31 0C 03 EF","<= Static status reply","","","","18","","","","","","","",""
"189","200.123","0.00218767","0.121866","04/25/23 08:58:18 +123369000 ns","200.1234","01 06","ACK <=","","","","","","","","","","","",""
"190","200.132","0.00687467","0.00645833","04/25/23 08:58:18 +132015000 ns","200.132","01 29 03 18 00 CD","<= Event 1 Status reply","18 00","","","29","","","","","","","",""
"191","200.543","0.00218667","0.404446","04/25/23 08:58:18 +543336000 ns","200.5433","01 06","ACK <=","","","","","","","","","","","",""
"192","200.552","0.0102077","0.00677133","04/25/23 08:58:18 +552294000 ns","200.5523","01 1A 05 03 08 31 0C 03 ED","<= Static status reply","","","","1A","","","","","","","",""
"193","200.665","0.00218767","0.102596","04/25/23 08:58:18 +665098000 ns","200.6651","01 06","ACK <=","","","","","","","","","","","",""
"194","200.669","0.00718767","0.00166633","04/25/23 08:58:18 +668952000 ns","200.6689","01 2B 03 18 00 CF","<= Event 1 Status reply","18 00","","","2B","","","","","","","",""
"195","201.072","0.00218767","0.396321","04/25/23 08:58:19 +72461000 ns","201.0725","01 06","ACK <=","","","","","","","","","","","",""
"196","201.082","0.0103117","0.00718733","04/25/23 08:58:19 +81836000 ns","201.0818","01 1C 05 03 08 31 0C 03 EB","<= Static status reply","","","","1C","","","","","","","",""
"197","201.213","0.00218667","0.120721","04/25/23 08:58:19 +212869000 ns","201.2129","01 06","ACK <=","","","","","","","","","","","",""
"198","201.223","0.00677067","0.00760433","04/25/23 08:58:19 +222660000 ns","201.2227","01 2D 03 18 00 C9","<= Event 1 Status reply","18 00","","","2D","","","","","","","",""
"199","201.633","0.00218767","0.403717","04/25/23 08:58:19 +633148000 ns","201.6331","01 06","ACK <=","","","","","","","","","","","",""
"200","201.642","0.0103127","0.00687433","04/25/23 08:58:19 +642210000 ns","201.6422","01 1E 05 03 08 31 0C 03 E9","<= Static status reply","","","","1E","","","","","","","",""
"201","201.775","0.00239567","0.122797","04/25/23 08:58:19 +775320000 ns","201.7753","01 06","ACK <=","","","","","","","","","","","",""
"202","201.785","0.00697867","0.00739633","04/25/23 08:58:19 +785112000 ns","201.7851","01 2F 03 18 00 CB","<= Event 1 Status reply","18 00","","","2F","","","","","","","",""
"203","202.167","0.00218767","0.375286","04/25/23 08:58:20 +167377000 ns","202.1674","01 06","ACK <=","","","","","","","","","","","",""
"204","202.176","0.0106187","0.00677033","04/25/23 08:58:20 +176335000 ns","202.1763","01 10 05 03 08 31 0C 03 E7","<= Static status reply","","","","10","","","","","","","",""
"205","202.321","0.00218767","0.134053","04/25/23 08:58:20 +321007000 ns","202.321","01 06","ACK <=","","","","","","","","","","","",""
"206","202.394","0.0103117","0.0710343","04/25/23 08:58:20 +394229000 ns","202.3942","01 10 05 03 08 31 0C 03 E7","<= Static status reply","","","","10","","","","","","","",""
"207","202.445","0.00677067","0.0400003","04/25/23 08:58:20 +444541000 ns","202.4445","01 21 03 18 00 C5","<= Event 1 Status reply","18 00","","","21","","","","","","","",""
"208","202.724","0.00218667","0.272788","04/25/23 08:58:20 +724100000 ns","202.7241","01 06","ACK <=","","","","","","","","","","","",""
"209","202.734","0.0105207","0.00750033","04/25/23 08:58:20 +733787000 ns","202.7338","01 12 05 03 08 31 0C 03 E5","<= Static status reply","","","","12","","","","","","","",""
"210","202.859","0.00218767","0.114783","04/25/23 08:58:20 +859091000 ns","202.8591","01 06","ACK <=","","","","","","","","","","","",""
