"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"130","9.8331","0.00677067","0.136136","05/02/23 13:55:43 +833099000 ns","9.833099","01 21 03 18 00 C5","<= Event 1 Status reply","18 00","","","21","","","","","","","",""
"131","9.85539","0.00229067","0.0155213","05/02/23 13:55:43 +855391000 ns","9.855391","01 06","ACK <=","","","","","","","","","","","",""
"132","9.99413","0.0102087","0.136443","05/02/23 13:55:43 +994125000 ns","9.994125","01 12 05 03 08 31 0C 03 E5","<= Static status reply","","","","12","","","","","","","",""
"133","10.0164","0.00218767","0.0120823","05/02/23 13:55:44 +16416000 ns","10.01642","01 06","ACK <=","","","","","","","","","","","",""
"134","10.1543","0.00677067","0.13572","05/02/23 13:55:44 +154324000 ns","10.15432","01 23 03 18 00 C7","<= Event 1 Status reply","18 00","","","23","","","","","","","",""
"135","10.2746","0.00218767","0.113533","05/02/23 13:55:44 +274628000 ns","10.27463","01 06","ACK <=","","","","","","","","","","","",""
"136","10.3612","0.00718667","0.0843673","05/02/23 13:55:44 +361183000 ns","10.36118","01 23 03 18 00 C7","<= Event 1 Status reply","18 00","","","23","","","","","","","",""
"137","10.4762","0.00677067","0.107804","05/02/23 13:55:44 +476174000 ns","10.47617","01 24 03 18 00 C0","<= Event 1 Status reply","18 00","","","24","","","","","","","",""
"138","10.4926","0.00677067","0.00968733","05/02/23 13:55:44 +492632000 ns","10.49263","01 25 03 18 00 C1","<= Event 1 Status reply","18 00","","","25","","","","","","","",""
"139","10.5147","0.00218767","0.0153063","05/02/23 13:55:44 +514709000 ns","10.51471","01 06","ACK <=","","","","","","","","","","","",""
"140","10.6536","0.0105207","0.136657","05/02/23 13:55:44 +653554000 ns","10.65355","01 16 05 03 08 31 0C 03 E1","<= Static status reply","","","","16","","","","","","","",""
"141","10.6752","0.00218767","0.0111453","05/02/23 13:55:44 +675220000 ns","10.67522","01 06","ACK <=","","","","","","","","","","","",""
"142","10.8136","0.00677067","0.136241","05/02/23 13:55:44 +813649000 ns","10.81365","01 27 03 18 00 C3","<= Event 1 Status reply","18 00","","","27","","","","","","","",""
"143","10.9347","0.00218667","0.114256","05/02/23 13:55:44 +934676000 ns","10.93468","01 06","ACK <=","","","","","","","","","","","",""
"144","11.0219","0.00718667","0.0849993","05/02/23 13:55:45 +21862000 ns","11.02186","01 27 03 18 00 C3","<= Event 1 Status reply","18 00","","","27","","","","","","","",""
"145","11.1352","0.00677067","0.106131","05/02/23 13:55:45 +135180000 ns","11.13518","01 28 03 18 00 CC","<= Event 1 Status reply","18 00","","","28","","","","","","","",""
"146","11.152","0.0103117","0.0100003","05/02/23 13:55:45 +151951000 ns","11.15195","01 19 05 03 08 31 0C 03 EE","<= Static status reply","","","","19","","","","","","","",""
"147","11.3025","0.00218767","0.140199","05/02/23 13:55:45 +302462000 ns","11.30246","01 06","ACK <=","","","","","","","","","","","",""
"148","11.3116","0.00687467","0.00697933","05/02/23 13:55:45 +311629000 ns","11.31163","01 2A 03 18 00 CE","<= Event 1 Status reply","18 00","","","2A","","","","","","","",""
"149","11.5317","0.00218767","0.213212","05/02/23 13:55:45 +531716000 ns","11.53172","01 06","ACK <=","","","","","","","","","","","",""
