"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","0.04665","0.00218767","0.04665","05/02/23 14:06:42 +46650000 ns","0.04665","01 06","ACK <=","","","","","","","","","","","",""
"2","0.055087","0.00718767","0.00624933","05/02/23 14:06:42 +55087000 ns","0.055087","01 22 03 00 C0 1E","<= Event 1 Status reply","00 C0","","","22","","","","","","","",""
"3","0.225696","0.00218767","0.163421","05/02/23 14:06:42 +225696000 ns","0.225696","01 06","ACK <=","","","","","","","","","","","",""
"4","0.235071","0.00916667","0.00718733","05/02/23 14:06:42 +235071000 ns","0.235071","01 13 05 03 12 0C 03 F7","<= Static status reply","","","","13","","","","","","","",""
"5","0.414326","0.00218767","0.170088","05/02/23 14:06:42 +414326000 ns","0.414326","01 06","ACK <=","","","","","","","","","","","",""
"6","0.424326","0.00937467","0.00781233","05/02/23 14:06:42 +424326000 ns","0.424326","01 14 05 03 12 0C 03 F0","<= Static status reply","","","","14","","","","","","","",""
"7","0.49797","0.00218767","0.0642693","05/02/23 14:06:42 +497970000 ns","0.49797","01 06","ACK <=","","","","","","","","","","","",""
"8","0.506408","0.00697267","0.00625033","05/02/23 14:06:42 +506408000 ns","0.506408","01 25 03 00 C0 19","<= Event 1 Status reply","00 C0","","","25","","","","","","","",""
"9","0.626914","0.00249967","0.113533","05/02/23 14:06:42 +626914000 ns","0.626914","01 06","ACK <=","","","","","","","","","","","",""
"10","0.712954","0.00718067","0.0835403","05/02/23 14:06:42 +712954000 ns","0.712954","01 25 03 00 C0 19","<= Event 1 Status reply","00 C0","","","25","","","","","","","",""
"11","0.826793","0.00937467","0.106658","05/02/23 14:06:42 +826793000 ns","0.826793","01 16 05 03 12 0C 03 F2","<= Static status reply","","","","16","","","","","","","",""
"12","0.946472","0.00218767","0.110304","05/02/23 14:06:42 +946472000 ns","0.946472","01 06","ACK <=","","","","","","","","","","","",""
"13","0.954909","0.00677067","0.00624933","05/02/23 14:06:42 +954909000 ns","0.954909","01 27 03 00 C0 1B","<= Event 1 Status reply","00 C0","","","27","","","","","","","",""
"14","1.12573","0.00218767","0.164053","05/02/23 14:06:43 +125733000 ns","1.125733","01 06","ACK <=","","","","","","","","","","","",""
"15","1.135","0.00947967","0.00707633","05/02/23 14:06:43 +134997000 ns","1.134997","01 18 05 03 12 0C 03 FC","<= Static status reply","","","","18","","","","","","","",""
"16","1.31457","0.00229167","0.170094","05/02/23 14:06:43 +314571000 ns","1.314571","01 06","ACK <=","","","","","","","","","","","",""
"17","1.32468","0.00947967","0.00781233","05/02/23 14:06:43 +324675000 ns","1.324675","01 19 05 03 12 0C 03 FD","<= Static status reply","","","","19","","","","","","","",""
"18","1.39873","0.00260367","0.0645753","05/02/23 14:06:43 +398730000 ns","1.39873","01 06","ACK <=","","","","","","","","","","","",""
"19","1.40717","0.00677067","0.00583333","05/02/23 14:06:43 +407167000 ns","1.407167","01 2A 03 00 C0 16","<= Event 1 Status reply","00 C0","","","2A","","","","","","","",""
"20","1.52695","0.00218767","0.113012","05/02/23 14:06:43 +526950000 ns","1.52695","01 06","ACK <=","","","","","","","","","","","",""
"21","1.61361","0.00708367","0.0844713","05/02/23 14:06:43 +613609000 ns","1.613609","01 2A 03 00 C0 16","<= Event 1 Status reply","00 C0","","","2A","","","","","","","",""
"22","1.72735","0.00937467","0.106658","05/02/23 14:06:43 +727351000 ns","1.727351","01 1B 05 03 12 0C 03 FF","<= Static status reply","","","","1B","","","","","","","",""
"23","1.85036","0.00218767","0.113637","05/02/23 14:06:43 +850363000 ns","1.850363","01 06","ACK <=","","","","","","","","","","","",""
"24","1.8589","0.00697267","0.00635333","05/02/23 14:06:43 +858904000 ns","1.858904","01 2C 03 00 C0 10","<= Event 1 Status reply","00 C0","","","2C","","","","","","","",""
"25","2.02972","0.00218767","0.163845","05/02/23 14:06:44 +29722000 ns","2.029722","01 06","ACK <=","","","","","","","","","","","",""
"26","2.03868","0.00927067","0.00677033","05/02/23 14:06:44 +38680000 ns","2.03868","01 1D 05 03 12 0C 03 F9","<= Static status reply","","","","1D","","","","","","","",""
"27","2.18919","0.00218767","0.141234","05/02/23 14:06:44 +189185000 ns","2.189185","01 06","ACK <=","","","","","","","","","","","",""
"28","2.19804","0.00906267","0.00666633","05/02/23 14:06:44 +198039000 ns","2.198039","01 1E 05 03 12 0C 03 FA","<= Static status reply","","","","1E","","","","","","","",""
"29","2.29678","0.00218767","0.0896793","05/02/23 14:06:44 +296781000 ns","2.296781","01 06","ACK <=","","","","","","","","","","","",""
"30","2.30522","0.00697967","0.00624933","05/02/23 14:06:44 +305218000 ns","2.305218","01 2F 03 00 C0 13","<= Event 1 Status reply","00 C0","","","2F","","","","","","","",""
"31","2.42479","0.00218767","0.112595","05/02/23 14:06:44 +424793000 ns","2.424793","01 06","ACK <=","","","","","","","","","","","",""
"32","2.5127","0.00677067","0.0857213","05/02/23 14:06:44 +512702000 ns","2.512702","01 2F 03 00 C0 13","<= Event 1 Status reply","00 C0","","","2F","","","","","","","",""
"33","2.62769","0.00958367","0.10822","05/02/23 14:06:44 +627693000 ns","2.627693","01 10 05 03 12 0C 03 F4","<= Static status reply","","","","10","","","","","","","",""
"34","5.53153","0.00218667","2.89425","05/02/23 14:06:47 +531525000 ns","5.531525","01 06","ACK <=","","","","","","","","","","","",""
"35","5.53975","0.00562467","0.00604233","05/02/23 14:06:47 +539754000 ns","5.539754","01 61 02 7F E3","<= EBLU Query Reply","","","","61","","","","","","","",""
"36","8.66596","0.00218667","3.12059","05/02/23 14:06:50 +665964000 ns","8.665964","01 06","ACK <=","","","","","","","","","","","",""
"37","8.6743","0.00562467","0.00614633","05/02/23 14:06:50 +674297000 ns","8.674297","01 62 02 7F E0","<= EBLU Query Reply","","","","62","","","","","","","",""
"38","11.7762","0.00239567","3.09632","05/02/23 14:06:53 +776237000 ns","11.77624","01 06","ACK <=","","","","","","","","","","","",""
"39","11.7857","0.00562467","0.00708333","05/02/23 14:06:53 +785716000 ns","11.78572","01 63 02 7F E1","<= EBLU Query Reply","","","","63","","","","","","","",""
"40","14.9127","0.00218767","3.12131","05/02/23 14:06:56 +912655000 ns","14.91265","01 06","ACK <=","","","","","","","","","","","",""
"41","14.9209","0.00562467","0.00604133","05/02/23 14:06:56 +920884000 ns","14.92088","01 64 02 7F E6","<= EBLU Query Reply","","","","64","","","","","","","",""
"42","18.0268","0.00218767","3.10027","05/02/23 14:07:00 +26782000 ns","18.02678","01 06","ACK <=","","","","","","","","","","","",""
"43","18.0369","0.00562467","0.00791633","05/02/23 14:07:00 +36886000 ns","18.03689","01 65 02 7F E7","<= EBLU Query Reply","","","","65","","","","","","","",""
"44","21.1437","0.00218767","3.10121","05/02/23 14:07:03 +143721000 ns","21.14372","01 06","ACK <=","","","","","","","","","","","",""
"45","21.1538","0.911548","0.00791633","05/02/23 14:07:03 +153825000 ns","21.15383","01 66 02 7F E4 F0","<= EBLU Query Reply","","","","66","","","","","","","",""
"46","27.7168","0.00249967","5.65147","05/02/23 14:07:09 +716846000 ns","27.71685","01 06","ACK <=","","","","","","","","","","","",""
"47","27.7385","0.0107297","0.0191593","05/02/23 14:07:09 +738505000 ns","27.7385","01 D0 04 08 31 0B 08 32 29","<= Initialise reply","","","","D0","","","","","","","",""
"48","36.1577","0.00562467","8.4085","05/02/23 14:07:18 +157738000 ns","36.15774","01 61 02 7F E3","<= EBLU Query Reply","","","","61","","","","","","","",""
"49","36.1943","0.00687467","0.0309303","05/02/23 14:07:18 +194293000 ns","36.19429","01 22 03 80 C0 9E","<= Event 1 Status reply","80 C0","","","22","","","","","","","",""
"50","36.9516","0.00218667","0.750463","05/02/23 14:07:18 +951631000 ns","36.95163","01 06","ACK <=","","","","","","","","","","","",""
"51","36.9607","0.00708367","0.00687533","05/02/23 14:07:18 +960693000 ns","36.96069","01 83 03 55 55 7F","<= Breakthrough force reply","","","","83","","","","","","","",""
"52","40.0682","0.00218767","3.10038","05/02/23 14:07:22 +68153000 ns","40.06815","01 06","ACK <=","","","","","","","","","","","",""
"53","40.0774","0.00562467","0.00708333","05/02/23 14:07:22 +77424000 ns","40.07742","01 64 02 7F E6","<= EBLU Query Reply","","","","64","","","","","","","",""
"54","43.1848","0.00218767","3.10173","05/02/23 14:07:25 +184780000 ns","43.18478","01 06","ACK <=","","","","","","","","","","","",""
"55","43.1883","0.00562467","0.00135433","05/02/23 14:07:25 +188322000 ns","43.18832","01 65 02 7F E7","<= EBLU Query Reply","","","","65","","","","","","","",""
"56","46.3184","0.00218767","3.12444","05/02/23 14:07:28 +318386000 ns","46.31839","01 06","ACK <=","","","","","","","","","","","",""
"57","46.3221","0.00562467","0.00156233","05/02/23 14:07:28 +322136000 ns","46.32214","01 66 02 7F E4","<= EBLU Query Reply","","","","66","","","","","","","",""
"58","49.1983","0.00218767","2.8705","05/02/23 14:07:31 +198259000 ns","49.19826","01 06","ACK <=","","","","","","","","","","","",""
"59","49.207","0.00947867","0.00656233","05/02/23 14:07:31 +207009000 ns","49.20701","01 17 05 03 12 0C 03 F3","<= Static status reply","","","","17","","","","","","","",""
"60","49.3081","0.00249967","0.0916593","05/02/23 14:07:31 +308147000 ns","49.30815","01 06","ACK <=","","","","","","","","","","","",""
"61","49.3171","0.00677067","0.00645833","05/02/23 14:07:31 +317105000 ns","49.3171","01 28 03 00 C0 14","<= Event 1 Status reply","00 C0","","","28","","","","","","","",""
"62","49.4363","0.00218767","0.112387","05/02/23 14:07:31 +436263000 ns","49.43626","01 06","ACK <=","","","","","","","","","","","",""
"63","49.5271","0.00687567","0.0886373","05/02/23 14:07:31 +527088000 ns","49.52709","01 28 03 00 C0 14","<= Event 1 Status reply","00 C0","","","28","","","","","","","",""
"64","49.6414","0.00697867","0.107387","05/02/23 14:07:31 +641351000 ns","49.64135","01 29 03 98 00 4D","<= Event 1 Status reply","98 00","","","29","","","","","","","",""
"65","49.6582","0.00729167","0.00989533","05/02/23 14:07:31 +658225000 ns","49.65823","01 2A 03 80 00 56","<= Event 1 Status reply","80 00","","","2A","","","","","","","",""
"66","49.6808","0.00218767","0.0153123","05/02/23 14:07:31 +680829000 ns","49.68083","01 06","ACK <=","","","","","","","","","","","",""
"67","49.8181","0.00687467","0.135089","05/02/23 14:07:31 +818106000 ns","49.81811","01 2B 03 88 00 5F","<= Event 1 Status reply","88 00","","","2B","","","","","","","",""
"68","49.841","0.00218767","0.0160413","05/02/23 14:07:31 +841022000 ns","49.84102","01 06","ACK <=","","","","","","","","","","","",""
"69","49.9795","0.0103127","0.13624","05/02/23 14:07:31 +979450000 ns","49.97945","01 1C 05 03 08 31 0C 03 EB","<= Static status reply","","","","1C","","","","","","","",""
"70","50.0018","0.00218767","0.0120763","05/02/23 14:07:32 +1839000 ns","50.00184","01 06","ACK <=","","","","","","","","","","","",""
"71","50.1392","0.00708367","0.135199","05/02/23 14:07:32 +139226000 ns","50.13923","01 2D 03 98 00 49","<= Event 1 Status reply","98 00","","","2D","","","","","","","",""
"72","50.1624","0.00218767","0.0160413","05/02/23 14:07:32 +162351000 ns","50.16235","01 06","ACK <=","","","","","","","","","","","",""
"73","50.2998","0.00718767","0.135303","05/02/23 14:07:32 +299842000 ns","50.29984","01 2E 03 18 00 CA","<= Event 1 Status reply","18 00","","","2E","","","","","","","",""
"74","50.3225","0.00218667","0.0155143","05/02/23 14:07:32 +322544000 ns","50.32254","01 06","ACK <=","","","","","","","","","","","",""
"75","50.46","0.00708267","0.135304","05/02/23 14:07:32 +460035000 ns","50.46003","01 2F 03 18 00 CB","<= Event 1 Status reply","18 00","","","2F","","","","","","","",""
"76","50.4828","0.00218767","0.0157293","05/02/23 14:07:32 +482847000 ns","50.48285","01 06","ACK <=","","","","","","","","","","","",""
"77","50.6201","0.0105137","0.135095","05/02/23 14:07:32 +620130000 ns","50.62013","01 10 05 03 08 31 0C 03 E7","<= Static status reply","","","","10","","","","","","","",""
"78","50.6425","0.00218667","0.0118753","05/02/23 14:07:32 +642519000 ns","50.64252","01 06","ACK <=","","","","","","","","","","","",""
"79","50.7731","0.00677067","0.128429","05/02/23 14:07:32 +773135000 ns","50.77314","01 21 03 18 00 C5","<= Event 1 Status reply","18 00","","","21","","","","","","","",""
"80","50.7928","0.00218767","0.0129163","05/02/23 14:07:32 +792822000 ns","50.79282","01 06","ACK <=","","","","","","","","","","","",""
"81","50.9255","0.00677067","0.130512","05/02/23 14:07:32 +925522000 ns","50.92552","01 22 03 18 00 C6","<= Event 1 Status reply","18 00","","","22","","","","","","","",""
"82","50.9477","0.00218767","0.0154093","05/02/23 14:07:32 +947702000 ns","50.9477","01 06","ACK <=","","","","","","","","","","","",""
"83","51.0862","0.00677067","0.136345","05/02/23 14:07:33 +86235000 ns","51.08624","01 23 03 18 00 C7","<= Event 1 Status reply","18 00","","","23","","","","","","","",""
"84","51.1084","0.00229167","0.0154163","05/02/23 14:07:33 +108422000 ns","51.10842","01 06","ACK <=","","","","","","","","","","","",""
"85","51.2475","0.0107227","0.136762","05/02/23 14:07:33 +247476000 ns","51.24747","01 14 05 03 08 31 0C 03 E3","<= Static status reply","","","","14","","","","","","","",""
"86","51.2696","0.00218767","0.0113533","05/02/23 14:07:33 +269552000 ns","51.26955","01 06","ACK <=","","","","","","","","","","","",""
"87","51.4074","0.00677067","0.135616","05/02/23 14:07:33 +407356000 ns","51.40736","01 25 03 18 00 C1","<= Event 1 Status reply","18 00","","","25","","","","","","","",""
"88","51.5286","0.00218767","0.11447","05/02/23 14:07:33 +528597000 ns","51.5286","01 06","ACK <=","","","","","","","","","","","",""
"89","51.6144","0.00697867","0.0836383","05/02/23 14:07:33 +614423000 ns","51.61442","01 25 03 18 00 C1","<= Event 1 Status reply","18 00","","","25","","","","","","","",""
"90","51.7291","0.00677067","0.1077","05/02/23 14:07:33 +729102000 ns","51.7291","01 26 03 18 00 C2","<= Event 1 Status reply","18 00","","","26","","","","","","","",""
"91","51.7454","0.00677067","0.00947933","05/02/23 14:07:33 +745352000 ns","51.74535","01 27 03 18 00 C3","<= Event 1 Status reply","18 00","","","27","","","","","","","",""
"92","51.7673","0.00218767","0.0152073","05/02/23 14:07:33 +767330000 ns","51.76733","01 06","ACK <=","","","","","","","","","","","",""
"93","51.8974","0.0107297","0.127901","05/02/23 14:07:33 +897419000 ns","51.89742","01 18 05 03 08 31 0C 03 EF","<= Static status reply","","","","18","","","","","","","",""
"94","51.9171","0.00218767","0.00895733","05/02/23 14:07:33 +917106000 ns","51.91711","01 06","ACK <=","","","","","","","","","","","",""
"95","52.0505","0.00677067","0.131241","05/02/23 14:07:34 +50535000 ns","52.05053","01 29 03 18 00 CD","<= Event 1 Status reply","18 00","","","29","","","","","","","",""
"96","52.0727","0.00239567","0.0154163","05/02/23 14:07:34 +72722000 ns","52.07272","01 06","ACK <=","","","","","","","","","","","",""
"97","52.2111","0.00677167","0.136026","05/02/23 14:07:34 +211144000 ns","52.21114","01 2A 03 18 00 CE","<= Event 1 Status reply","18 00","","","2A","","","","","","","",""
"98","52.234","0.00218667","0.0160413","05/02/23 14:07:34 +233957000 ns","52.23396","01 06","ACK <=","","","","","","","","","","","",""
"99","52.372","0.00677067","0.135825","05/02/23 14:07:34 +371969000 ns","52.37197","01 2B 03 18 00 CF","<= Event 1 Status reply","18 00","","","2B","","","","","","","",""
"100","52.3944","0.00218667","0.0156183","05/02/23 14:07:34 +394358000 ns","52.39436","01 06","ACK <=","","","","","","","","","","","",""
"101","52.5256","0.0102077","0.129054","05/02/23 14:07:34 +525599000 ns","52.5256","01 1C 05 03 08 31 0C 03 EB","<= Static status reply","","","","1C","","","","","","","",""
"102","52.6513","0.00229167","0.115512","05/02/23 14:07:34 +651319000 ns","52.65132","01 06","ACK <=","","","","","","","","","","","",""
"103","52.7396","0.0103117","0.0860343","05/02/23 14:07:34 +739645000 ns","52.73964","01 1C 05 03 08 31 0C 03 EB","<= Static status reply","","","","1C","","","","","","","",""
"104","52.7581","0.00677067","0.00812533","05/02/23 14:07:34 +758082000 ns","52.75808","01 2D 03 18 00 C9","<= Event 1 Status reply","18 00","","","2D","","","","","","","",""
"105","52.8703","0.00677067","0.105408","05/02/23 14:07:34 +870261000 ns","52.87026","01 2E 03 18 00 CA","<= Event 1 Status reply","18 00","","","2E","","","","","","","",""
"106","52.9891","0.00218667","0.112075","05/02/23 14:07:34 +989107000 ns","52.98911","01 06","ACK <=","","","","","","","","","","","",""
"107","52.9988","0.0105207","0.00750033","05/02/23 14:07:34 +998794000 ns","52.99879","01 1F 05 03 08 31 0C 03 E8","<= Static status reply","","","","1F","","","","","","","",""
"108","53.12","0.00218767","0.11072","05/02/23 14:07:35 +120035000 ns","53.12003","01 06","ACK <=","","","","","","","","","","","",""
"109","53.1284","0.00677067","0.00613933","05/02/23 14:07:35 +128362000 ns","53.12836","01 20 03 18 00 C4","<= Event 1 Status reply","18 00","","","20","","","","","","","",""
"110","53.2995","0.00218767","0.164365","05/02/23 14:07:35 +299498000 ns","53.2995","01 06","ACK <=","","","","","","","","","","","",""
"111","53.3084","0.0104167","0.00666633","05/02/23 14:07:35 +308352000 ns","53.30835","01 11 05 03 08 31 0C 03 E6","<= Static status reply","","","","11","","","","","","","",""
"112","53.4375","0.00218767","0.118735","05/02/23 14:07:35 +437504000 ns","53.4375","01 06","ACK <=","","","","","","","","","","","",""
"113","53.5166","0.0106247","0.0768733","05/02/23 14:07:35 +516565000 ns","53.51656","01 11 05 03 08 31 0C 03 E6","<= Static status reply","","","","11","","","","","","","",""
"114","53.5314","0.00677067","0.00416733","05/02/23 14:07:35 +531357000 ns","53.53136","01 22 03 18 00 C6","<= Event 1 Status reply","18 00","","","22","","","","","","","",""
"115","53.5525","0.00218767","0.0143673","05/02/23 14:07:35 +552495000 ns","53.55249","01 06","ACK <=","","","","","","","","","","","",""
"116","53.6904","0.0107297","0.13572","05/02/23 14:07:35 +690403000 ns","53.6904","01 13 05 03 08 31 0C 03 E4","<= Static status reply","","","","13","","","","","","","",""
"117","53.7125","0.00218767","0.0113533","05/02/23 14:07:35 +712486000 ns","53.71249","01 06","ACK <=","","","","","","","","","","","",""
"118","53.8198","0.00697867","0.105096","05/02/23 14:07:35 +819770000 ns","53.81977","01 24 03 18 00 C0","<= Event 1 Status reply","18 00","","","24","","","","","","","",""
"119","53.9405","0.00218767","0.113741","05/02/23 14:07:35 +940490000 ns","53.94049","01 06","ACK <=","","","","","","","","","","","",""
"120","54.0269","0.00708267","0.0842633","05/02/23 14:07:36 +26941000 ns","54.02694","01 24 03 18 00 C0","<= Event 1 Status reply","18 00","","","24","","","","","","","",""
"121","54.1407","0.0104167","0.106658","05/02/23 14:07:36 +140682000 ns","54.14068","01 15 05 03 08 31 0C 03 E2","<= Static status reply","","","","15","","","","","","","",""
"122","54.2641","0.00218767","0.113012","05/02/23 14:07:36 +264111000 ns","54.26411","01 06","ACK <=","","","","","","","","","","","",""
"123","54.2726","0.00677067","0.00634733","05/02/23 14:07:36 +272646000 ns","54.27265","01 26 03 18 00 C2","<= Event 1 Status reply","18 00","","","26","","","","","","","",""
"124","54.4503","0.00218767","0.170928","05/02/23 14:07:36 +450345000 ns","54.45034","01 06","ACK <=","","","","","","","","","","","",""
"125","54.4613","0.0106247","0.00874933","05/02/23 14:07:36 +461282000 ns","54.46128","01 17 05 03 08 31 0C 03 E0","<= Static status reply","","","","17","","","","","","","",""
"126","54.6353","0.00218667","0.163422","05/02/23 14:07:36 +635329000 ns","54.63533","01 06","ACK <=","","","","","","","","","","","",""
"127","54.6444","0.0106247","0.00687533","05/02/23 14:07:36 +644391000 ns","54.64439","01 18 05 03 08 31 0C 03 EF","<= Static status reply","","","","18","","","","","","","",""
"128","54.7726","0.00249967","0.117596","05/02/23 14:07:36 +772612000 ns","54.77261","01 06","ACK <=","","","","","","","","","","","",""
"129","54.8545","0.0106247","0.0793673","05/02/23 14:07:36 +854479000 ns","54.85448","01 18 05 03 08 31 0C 03 EF","<= Static status reply","","","","18","","","","","","","",""
"130","54.8694","0.00718767","0.00427033","05/02/23 14:07:36 +869374000 ns","54.86937","01 29 03 18 00 CD","<= Event 1 Status reply","18 00","","","29","","","","","","","",""
