"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","0.140481","0.00218767","0.140481","05/02/23 14:15:29 +140481000 ns","0.140481","01 06","ACK =>","","","","","","","","","","","",""
"2","0.165898","0.00562467","0.0232293","05/02/23 14:15:29 +165898000 ns","0.165898","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"3","0.299124","0.00562567","0.127601","05/02/23 14:15:29 +299124000 ns","0.299124","01 28 02 0A DF","=> Event 1 Status query","","","","28","","","","","","","",""
"4","0.408289","0.00218767","0.103539","05/02/23 14:15:29 +408289000 ns","0.408289","01 06","ACK =>","","","","","","","","","","","",""
"5","0.421414","0.00562467","0.0109373","05/02/23 14:15:29 +421414000 ns","0.421414","01 19 02 00 E4","=> Static status query","","","","19","","","","","","","",""
"6","0.56453","0.00218767","0.137491","05/02/23 14:15:29 +564530000 ns","0.56453","01 06","ACK =>","","","","","","","","","","","",""
"7","0.583384","0.00562467","0.0166663","05/02/23 14:15:29 +583384000 ns","0.583384","01 2A 02 00 D7","=> Event 1 Status query","","","","2A","","","","","","","",""
"8","0.724632","0.00218667","0.135623","05/02/23 14:15:29 +724632000 ns","0.724632","01 06","ACK =>","","","","","","","","","","","",""
"9","0.84338","0.00562467","0.116561","05/02/23 14:15:29 +843380000 ns","0.84338","01 1B 02 00 E6","=> Static status query","","","","1B","","","","","","","",""
"10","1.0514","0.00218767","0.202392","05/02/23 14:15:30 +51397000 ns","1.051397","01 06","ACK =>","","","","","","","","","","","",""
"11","1.06536","0.00218767","0.0117703","05/02/23 14:15:30 +65355000 ns","1.065355","01 06","ACK =>","","","","","","","","","","","",""
"12","1.16744","0.00562467","0.0998943","05/02/23 14:15:30 +167437000 ns","1.167437","01 2C 02 00 D1","=> Event 1 Status query","","","","2C","","","","","","","",""
"13","1.29535","0.00218767","0.122289","05/02/23 14:15:30 +295351000 ns","1.295351","01 06","ACK =>","","","","","","","","","","","",""
"14","1.32087","0.00218767","0.0233323","05/02/23 14:15:30 +320871000 ns","1.320871","01 06","ACK =>","","","","","","","","","","","",""
"15","1.34629","0.00562467","0.0232293","05/02/23 14:15:30 +346288000 ns","1.346288","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"16","1.4793","0.00562467","0.127387","05/02/23 14:15:30 +479300000 ns","1.4793","01 2E 02 00 D3","=> Event 1 Status query","","","","2E","","","","","","","",""
"17","1.59024","0.00218767","0.10531","05/02/23 14:15:30 +590235000 ns","1.590235","01 06","ACK =>","","","","","","","","","","","",""
"18","1.70325","0.00218767","0.110831","05/02/23 14:15:30 +703254000 ns","1.703254","01 06","ACK =>","","","","","","","","","","","",""
"19","1.72867","0.00218667","0.0232293","05/02/23 14:15:30 +728671000 ns","1.728671","01 06","ACK =>","","","","","","","","","","","",""
"20","1.75429","0.00562467","0.0234373","05/02/23 14:15:30 +754295000 ns","1.754295","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"21","1.91638","0.00218767","0.156456","05/02/23 14:15:30 +916376000 ns","1.916376","01 06","ACK =>","","","","","","","","","","","",""
"22","1.94179","0.00562467","0.0232283","05/02/23 14:15:30 +941792000 ns","1.941792","01 10 02 00 ED","=> Static status query","","","","10","","","","","","","",""
