"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","73.0308","0.00104167","73.0308","05/02/23 13:42:29 +30834000 ns","73.03083","E0","","","","","","","","","","","","",""
"2","75.5599","0.00562467","2.52799","05/02/23 13:42:31 +559861000 ns","75.55986","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"3","75.8638","0.00562467","0.298328","05/02/23 13:42:31 +863814000 ns","75.86382","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"4","76.1675","0.00562567","0.298015","05/02/23 13:42:32 +167454000 ns","76.16746","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"5","78.6721","0.00562467","2.499","05/02/23 13:42:34 +672080000 ns","78.67208","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"6","78.6849","0.00218767","0.00719433","05/02/23 13:42:34 +684899000 ns","78.6849","01 06","ACK <=","","","","","","","","","","","",""
"7","78.7063","0.0105207","0.0191663","05/02/23 13:42:34 +706253000 ns","78.70625","01 D0 04 08 31 0B 08 32 29","<= Initialise reply","","","","D0","","","","","","","",""
"8","78.8401","0.00218767","0.123324","05/02/23 13:42:34 +840098000 ns","78.8401","01 06","ACK =>","","","","","","","","","","","",""
"9","88.5095","0.00562467","9.66725","05/02/23 13:42:44 +509531000 ns","88.50953","01 61 02 7F E3","<= EBLU Query Reply","","","","61","","","","","","","",""
"10","88.5414","0.00218667","0.0262693","05/02/23 13:42:44 +541425000 ns","88.54143","01 06","ACK =>","","","","","","","","","","","",""
"11","88.5458","0.00677067","0.00216833","05/02/23 13:42:44 +545780000 ns","88.54578","01 22 03 80 C0 9E","<= Event 1 Status reply","80 C0","","","22","","","","","","","",""
"12","88.6759","0.00218667","0.123351","05/02/23 13:42:44 +675902000 ns","88.6759","01 06","ACK =>","","","","","","","","","","","",""
"13","89.3079","0.00677067","0.629775","05/02/23 13:42:45 +307864000 ns","89.30786","01 C1 03 55 55 3D","=> Update breakthrough force","","","","C1","","","","","","","",""
"14","89.3226","0.00218767","0.00795533","05/02/23 13:42:45 +322590000 ns","89.32259","01 06","ACK <=","","","","","","","","","","","",""
"15","89.3308","0.00677067","0.00604133","05/02/23 13:42:45 +330819000 ns","89.33082","01 83 03 55 55 7F","<= Breakthrough force reply","","","","83","","","","","","","",""
"16","89.464","0.00218667","0.126417","05/02/23 13:42:45 +464007000 ns","89.464","01 06","ACK =>","","","","","","","","","","","",""
"17","92.4228","0.00562467","2.95659","05/02/23 13:42:48 +422785000 ns","92.42278","01 B2 02 FF B0","=> EBLU Query","","","","B2","","","","","","","",""
"18","92.4361","0.00218767","0.00768233","05/02/23 13:42:48 +436092000 ns","92.43609","01 06","ACK <=","","","","","","","","","","","",""
"19","92.4454","0.00562567","0.00708233","05/02/23 13:42:48 +445362000 ns","92.44536","01 64 02 7F E6","<= EBLU Query Reply","","","","64","","","","","","","",""
"20","92.576","0.00218767","0.125023","05/02/23 13:42:48 +576011000 ns","92.57601","01 06","ACK =>","","","","","","","","","","","",""
"21","95.5347","0.00562467","2.95649","05/02/23 13:42:51 +534692000 ns","95.53469","01 B3 02 FF B1","=> EBLU Query","","","","B3","","","","","","","",""
"22","95.5525","0.00218767","0.0121933","05/02/23 13:42:51 +552510000 ns","95.55251","01 06","ACK <=","","","","","","","","","","","",""
"23","95.5559","0.00562467","0.00125033","05/02/23 13:42:51 +555948000 ns","95.55595","01 65 02 7F E7","<= EBLU Query Reply","","","","65","","","","","","","",""
"24","95.6878","0.00218767","0.126241","05/02/23 13:42:51 +687814000 ns","95.68781","01 06","ACK =>","","","","","","","","","","","",""
"25","98.6535","0.00562467","2.96347","05/02/23 13:42:54 +653467000 ns","98.65347","01 B4 02 FF B6","=> EBLU Query","","","","B4","","","","","","","",""
"26","98.6701","0.00218767","0.0109833","05/02/23 13:42:54 +670075000 ns","98.67007","01 06","ACK <=","","","","","","","","","","","",""
"27","98.6801","0.00562467","0.00781233","05/02/23 13:42:54 +680075000 ns","98.68008","01 66 02 7F E4","<= EBLU Query Reply","","","","66","","","","","","","",""
"28","98.8117","0.00218667","0.125994","05/02/23 13:42:54 +811694000 ns","98.81169","01 06","ACK =>","","","","","","","","","","","",""
"29","101.771","0.00562467","2.95701","05/02/23 13:42:57 +770895000 ns","101.7709","01 B5 02 FF B7","=> EBLU Query","","","","B5","","","","","","","",""
"30","101.787","0.00218767","0.0109113","05/02/23 13:42:57 +787431000 ns","101.7874","01 06","ACK <=","","","","","","","","","","","",""
"31","101.797","0.00562467","0.00718733","05/02/23 13:42:57 +796806000 ns","101.7968","01 67 02 7F E5","<= EBLU Query Reply","","","","67","","","","","","","",""
"32","101.928","0.00218767","0.125544","05/02/23 13:42:57 +927975000 ns","101.928","01 06","ACK =>","","","","","","","","","","","",""
"33","102.765","0.00562467","0.834563","05/02/23 13:42:58 +764726000 ns","102.7647","01 16 02 00 EB","=> Static status query","","","","16","","","","","","","",""
"34","102.784","0.00218767","0.0131503","05/02/23 13:42:58 +783501000 ns","102.7835","01 06","ACK <=","","","","","","","","","","","",""
"35","102.794","0.00906267","0.00854133","05/02/23 13:42:58 +794230000 ns","102.7942","01 18 05 03 12 0C 03 FC","<= Static status reply","","","","18","","","","","","","",""
"36","102.83","0.00218767","0.0262233","05/02/23 13:42:58 +829516000 ns","102.8295","01 06","ACK =>","","","","","","","","","","","",""
"37","102.88","0.00562567","0.0485403","05/02/23 13:42:58 +880244000 ns","102.8802","01 27 02 0A D0","=> Event 1 Status query","","","","27","","","","","","","",""
"38","102.897","0.00218667","0.0106443","05/02/23 13:42:58 +896514000 ns","102.8965","01 06","ACK <=","","","","","","","","","","","",""
"39","102.906","0.00718767","0.00770833","05/02/23 13:42:58 +906409000 ns","102.9064","01 29 03 00 C0 15","<= Event 1 Status reply","00 C0","","","29","","","","","","","",""
"40","103.011","0.00562467","0.0969513","05/02/23 13:42:59 +10548000 ns","103.0106","01 A8 02 81 D4","=> change mode","","","","A8","","","","","","","",""
"41","103.025","0.00218167","0.00866533","05/02/23 13:42:59 +24838000 ns","103.0248","01 06","ACK <=","","","","","","","","","","","",""
"42","103.116","0.00687467","0.0886443","05/02/23 13:42:59 +115664000 ns","103.1157","01 29 03 00 C0 15","<= Event 1 Status reply","00 C0","","","29","","","","","","","",""
"43","103.223","0.00218767","0.0999853","05/02/23 13:42:59 +222524000 ns","103.2225","01 06","ACK =>","","","","","","","","","","","",""
"44","103.23","0.00707667","0.00573533","05/02/23 13:42:59 +230447000 ns","103.2304","01 2A 03 98 00 4E","<= Event 1 Status reply","98 00","","","2A","","","","","","","",""
"45","103.238","0.00218767","0.000208333","05/02/23 13:42:59 +237732000 ns","103.2377","01 06","ACK =>","","","","","","","","","","","",""
"46","103.246","0.00593667","0.00656233","05/02/23 13:42:59 +246482000 ns","103.2465","01 2B 03 80 00","<= Event 1 Status reply","80 00","","","2B","","","","","","","",""
"47","103.253","0.00104167","0.000104333","05/02/23 13:42:59 +252523000 ns","103.2525","01","","","","","","","","","","","","",""
"48","103.253","0.00104167","-0.00104167","05/02/23 13:42:59 +252523000 ns","103.2525","57","","","","","","","","","","","","",""
"49","103.254","0.00447967","0.000104333","05/02/23 13:42:59 +253669000 ns","103.2537","59 02 03 A7","","","","","","","","","","","","",""
"50","103.268","0.00218767","0.0102073","05/02/23 13:42:59 +268356000 ns","103.2684","01 06","ACK <=","","","","","","","","","","","",""
"51","103.396","0.00218767","0.125102","05/02/23 13:42:59 +395646000 ns","103.3956","01 06","ACK =>","","","","","","","","","","","",""
"52","103.407","0.00687467","0.00905533","05/02/23 13:42:59 +406889000 ns","103.4069","01 2C 03 90 00 40","<= Event 1 Status reply","90 00","","","2C","","","","","","","",""
"53","103.413","0.00562467","-0.000409667","05/02/23 13:42:59 +413354000 ns","103.4134","01 1A 02 00 E7","=> Static status query","","","","1A","","","","","","","",""
"54","103.43","0.00218767","0.0112433","05/02/23 13:42:59 +430222000 ns","103.4302","01 06","ACK <=","","","","","","","","","","","",""
"55","103.556","0.00218767","0.12365","05/02/23 13:42:59 +556060000 ns","103.5561","01 06","ACK =>","","","","","","","","","","","",""
"56","103.568","0.00687467","0.00935533","05/02/23 13:42:59 +567603000 ns","103.5676","01 2D 03 98 00 49","<= Event 1 Status reply","98 00","","","2D","","","","","","","",""
"57","103.574","0.00562467","-8.46667e-005","05/02/23 13:42:59 +574393000 ns","103.5744","01 2B 02 00 D6","=> Event 1 Status query","","","","2B","","","","","","","",""
"58","103.59","0.00218767","0.0103973","05/02/23 13:42:59 +590415000 ns","103.5904","01 06","ACK <=","","","","","","","","","","","",""
"59","103.72","0.00218767","0.127308","05/02/23 13:42:59 +719911000 ns","103.7199","01 06","ACK =>","","","","","","","","","","","",""
"60","103.728","0.00718667","0.00632833","05/02/23 13:42:59 +728427000 ns","103.7284","01 1E 05 03 08 31","<= Static status reply","","","","1E","","","","","","","",""
"61","103.735","0.00104167","-0.000181667","05/02/23 13:42:59 +735432000 ns","103.7354","01","","","","","","","","","","","","",""
"62","103.736","0.00104167","-0.000651667","05/02/23 13:42:59 +735822000 ns","103.7358","0C","","","","","","","","","","","","",""
"63","103.737","0.00104167","-0.000285667","05/02/23 13:42:59 +736578000 ns","103.7366","2C","","","","","","","","","","","","",""
"64","103.737","0.00104167","-0.000651667","05/02/23 13:42:59 +736968000 ns","103.737","03","","","","","","","","","","","","",""
