"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","0.063707","0.00562467","0.063707","05/02/23 13:05:10 +63707000 ns","0.063707","01 22 02 00 DF","=> Event 1 Status query","","","","22","","","","","","","",""
"2","0.174018","0.00218667","0.104686","05/02/23 13:05:10 +174018000 ns","0.174018","01 06","ACK =>","","","","","","","","","","","",""
"3","0.283599","0.00218767","0.107394","05/02/23 13:05:10 +283599000 ns","0.283599","01 06","ACK =>","","","","","","","","","","","",""
"4","0.309328","0.00218767","0.0235413","05/02/23 13:05:10 +309328000 ns","0.309328","01 06","ACK =>","","","","","","","","","","","",""
"5","0.334952","0.00562567","0.0234363","05/02/23 13:05:10 +334952000 ns","0.334952","01 13 02 00 EE","=> Static status query","","","","13","","","","","","","",""
"6","0.467658","0.00562567","0.12708","05/02/23 13:05:10 +467658000 ns","0.467658","01 24 02 00 D9","=> Event 1 Status query","","","","24","","","","","","","",""
"7","0.578802","0.00218767","0.105518","05/02/23 13:05:10 +578802000 ns","0.578802","01 06","ACK =>","","","","","","","","","","","",""
"8","0.691717","0.00218767","0.110727","05/02/23 13:05:10 +691717000 ns","0.691717","01 06","ACK =>","","","","","","","","","","","",""
"9","0.717133","0.00218767","0.0232283","05/02/23 13:05:10 +717133000 ns","0.717133","01 06","ACK =>","","","","","","","","","","","",""
"10","0.742751","0.00562567","0.0234303","05/02/23 13:05:10 +742751000 ns","0.742751","01 15 02 00 E8","=> Static status query","","","","15","","","","","","","",""
"11","0.879728","0.00562467","0.131351","05/02/23 13:05:10 +879728000 ns","0.879728","01 26 02 00 DB","=> Event 1 Status query","","","","26","","","","","","","",""
"12","0.988685","0.00218767","0.103332","05/02/23 13:05:10 +988685000 ns","0.988685","01 06","ACK =>","","","","","","","","","","","",""
"13","1.10347","0.00218767","0.112601","05/02/23 13:05:11 +103474000 ns","1.103474","01 06","ACK =>","","","","","","","","","","","",""
"14","1.1291","0.00218767","0.0234373","05/02/23 13:05:11 +129099000 ns","1.129099","01 06","ACK =>","","","","","","","","","","","",""
"15","1.15441","0.00562467","0.0231243","05/02/23 13:05:11 +154411000 ns","1.154411","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"16","1.31285","0.00218767","0.15281","05/02/23 13:05:11 +312846000 ns","1.312846","01 06","ACK =>","","","","","","","","","","","",""
"17","1.33837","0.00562567","0.0233323","05/02/23 13:05:11 +338366000 ns","1.338366","01 18 02 00 E5","=> Static status query","","","","18","","","","","","","",""
"18","1.47566","0.00562467","0.131664","05/02/23 13:05:11 +475656000 ns","1.475656","01 29 02 0A DE","=> Event 1 Status query","","","","29","","","","","","","",""
"19","1.58774","0.00218767","0.106456","05/02/23 13:05:11 +587737000 ns","1.587737","01 06","ACK =>","","","","","","","","","","","",""
"20","1.59899","0.00562467","0.00906233","05/02/23 13:05:11 +598987000 ns","1.598987","01 1A 02 00 E7","=> Static status query","","","","1A","","","","","","","",""
"21","1.74086","0.00218667","0.136248","05/02/23 13:05:11 +740860000 ns","1.74086","01 06","ACK =>","","","","","","","","","","","",""
"22","1.85961","0.00562567","0.11656","05/02/23 13:05:11 +859607000 ns","1.859607","01 2B 02 00 D6","=> Event 1 Status query","","","","2B","","","","","","","",""
"23","1.97387","0.00218767","0.108637","05/02/23 13:05:11 +973870000 ns","1.97387","01 06","ACK =>","","","","","","","","","","","",""
"24","2.08356","0.00218667","0.107498","05/02/23 13:05:12 +83556000 ns","2.083556","01 06","ACK =>","","","","","","","","","","","",""
"25","2.10908","0.00218767","0.0233333","05/02/23 13:05:12 +109076000 ns","2.109076","01 06","ACK =>","","","","","","","","","","","",""
"26","2.13439","0.00562467","0.0231243","05/02/23 13:05:12 +134388000 ns","2.134388","01 1C 02 00 E1","=> Static status query","","","","1C","","","","","","","",""
"27","2.26751","0.00562467","0.127498","05/02/23 13:05:12 +267511000 ns","2.267511","01 2D 02 00 D0","=> Event 1 Status query","","","","2D","","","","","","","",""
"28","2.3798","0.00218667","0.106665","05/02/23 13:05:12 +379801000 ns","2.379801","01 06","ACK =>","","","","","","","","","","","",""
"29","2.49272","0.00218767","0.110727","05/02/23 13:05:12 +492715000 ns","2.492715","01 06","ACK =>","","","","","","","","","","","",""
"30","2.51813","0.00218667","0.0232293","05/02/23 13:05:12 +518132000 ns","2.518132","01 06","ACK =>","","","","","","","","","","","",""
"31","2.54365","0.00562467","0.0233333","05/02/23 13:05:12 +543652000 ns","2.543652","01 1E 02 00 E3","=> Static status query","","","","1E","","","","","","","",""
