"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"73","7.63178","0.00562467","0.0233333","05/02/23 14:14:18 +631784000 ns","7.631784","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"74","7.79803","0.00218767","0.160622","05/02/23 14:14:18 +798031000 ns","7.798031","01 06","ACK =>","","","","","","","","","","","",""
"75","7.82376","0.00562567","0.0235403","05/02/23 14:14:18 +823759000 ns","7.823759","01 1E 02 00 E3","=> Static status query","","","","1E","","","","","","","",""
"76","7.9648","0.00562467","0.135414","05/02/23 14:14:18 +964799000 ns","7.964799","01 2F 02 0A D8","=> Event 1 Status query","","","","2F","","","","","","","",""
"77","8.07771","0.00218667","0.10729","05/02/23 14:14:19 +77714000 ns","8.077714","01 06","ACK =>","","","","","","","","","","","",""
"78","8.08917","0.00562467","0.00927133","05/02/23 14:14:19 +89172000 ns","8.089172","01 10 02 00 ED","=> Static status query","","","","10","","","","","","","",""
"79","8.23","0.00218767","0.135199","05/02/23 14:14:19 +229996000 ns","8.229996","01 06","ACK =>","","","","","","","","","","","",""
"80","8.34885","0.00562467","0.116664","05/02/23 14:14:19 +348848000 ns","8.348848","01 21 02 00 DC","=> Event 1 Status query","","","","21","","","","","","","",""
"81","8.46374","0.00218767","0.109269","05/02/23 14:14:19 +463742000 ns","8.463742","01 06","ACK =>","","","","","","","","","","","",""
"82","8.57301","0.00218767","0.107081","05/02/23 14:14:19 +573011000 ns","8.573011","01 06","ACK =>","","","","","","","","","","","",""
"83","8.59843","0.00218767","0.0232283","05/02/23 14:14:19 +598427000 ns","8.598427","01 06","ACK =>","","","","","","","","","","","",""
"84","8.62384","0.00562467","0.0232293","05/02/23 14:14:19 +623844000 ns","8.623844","01 12 02 00 EF","=> Static status query","","","","12","","","","","","","",""
"85","8.75686","0.00562467","0.127393","05/02/23 14:14:19 +756862000 ns","8.756862","01 23 02 00 DE","=> Event 1 Status query","","","","23","","","","","","","",""
"86","8.86967","0.00218767","0.107186","05/02/23 14:14:19 +869673000 ns","8.869673","01 06","ACK =>","","","","","","","","","","","",""
"87","8.98092","0.00218767","0.10906","05/02/23 14:14:19 +980921000 ns","8.980921","01 06","ACK =>","","","","","","","","","","","",""
"88","9.00634","0.00218767","0.0232283","05/02/23 14:14:20 +6337000 ns","9.006337","01 06","ACK =>","","","","","","","","","","","",""
"89","9.03196","0.00562467","0.0234373","05/02/23 14:14:20 +31962000 ns","9.031962","01 14 02 00 E9","=> Static status query","","","","14","","","","","","","",""
"90","9.16883","0.00562467","0.131241","05/02/23 14:14:20 +168828000 ns","9.168828","01 25 02 00 D8","=> Event 1 Status query","","","","25","","","","","","","",""
"91","9.28268","0.00218767","0.108227","05/02/23 14:14:20 +282680000 ns","9.28268","01 06","ACK =>","","","","","","","","","","","",""
"92","9.39289","0.00218667","0.108019","05/02/23 14:14:20 +392887000 ns","9.392887","01 06","ACK =>","","","","","","","","","","","",""
"93","9.4182","0.00218667","0.0231253","05/02/23 14:14:20 +418199000 ns","9.418199","01 06","ACK =>","","","","","","","","","","","",""
"94","9.44361","0.00562467","0.0232293","05/02/23 14:14:20 +443615000 ns","9.443615","01 16 02 00 EB","=> Static status query","","","","16","","","","","","","",""
"95","9.60226","0.00218767","0.153018","05/02/23 14:14:20 +602258000 ns","9.602258","01 06","ACK =>","","","","","","","","","","","",""
"96","9.62809","0.00562467","0.0236453","05/02/23 14:14:20 +628091000 ns","9.628091","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"97","9.76496","0.00562467","0.131248","05/02/23 14:14:20 +764964000 ns","9.764964","01 28 02 0A DF","=> Event 1 Status query","","","","28","","","","","","","",""
"98","9.8735","0.00218767","0.102914","05/02/23 14:14:20 +873503000 ns","9.873503","01 06","ACK =>","","","","","","","","","","","",""
