"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","0.01361","0.00677067","0.01361","04/25/23 08:59:37 +13610000 ns","0.01361","01 23 03 18 00 C7","<= Event 1 Status reply","18 00","","","23","","","","","","","",""
"2","0.203489","0.00218767","0.183108","04/25/23 08:59:37 +203489000 ns","0.203489","01 06","ACK <=","","","","","","","","","","","",""
"3","0.214114","0.0106247","0.00843733","04/25/23 08:59:37 +214114000 ns","0.214114","01 14 05 03 08 31 0C 03 E3","<= Static status reply","","","","14","","","","","","","",""
"4","0.36389","0.00218767","0.139151","04/25/23 08:59:37 +363890000 ns","0.36389","01 06","ACK <=","","","","","","","","","","","",""
"5","0.422639","0.0105207","0.0565613","04/25/23 08:59:37 +422639000 ns","0.422639","01 14 05 03 08 31 0C 03 E3","<= Static status reply","","","","14","","","","","","","",""
"6","0.557005","0.00707667","0.123845","04/25/23 08:59:37 +557005000 ns","0.557005","01 25 03 18 00 C1","<= Event 1 Status reply","18 00","","","25","","","","","","","",""
"7","0.767093","0.00218067","0.203011","04/25/23 08:59:37 +767093000 ns","0.767093","01 06","ACK <=","","","","","","","","","","","",""
"8","0.776878","0.0104167","0.00760433","04/25/23 08:59:37 +776878000 ns","0.776878","01 16 05 03 08 31 0C 03 E1","<= Static status reply","","","","16","","","","","","","",""
"9","0.917598","0.00218767","0.130303","04/25/23 08:59:37 +917598000 ns","0.917598","01 06","ACK <=","","","","","","","","","","","",""
"10","0.985195","0.0106247","0.0654093","04/25/23 08:59:37 +985195000 ns","0.985195","01 16 05 03 08 31 0C 03 E1","<= Static status reply","","","","16","","","","","","","",""
"11","1.11748","150.229","0.121658","04/25/23 08:59:38 +117478000 ns","1.117478","01 27 03 18 00 C3 F0","<= Event 1 Status reply","18 00","","","27","","","","","","","",""
"12","157.191","0.00239567","5.84424","04/25/23 09:02:14 +190969000 ns","157.191","01 06","ACK <=","","","","","","","","","","","",""
"13","157.213","0.0104167","0.0194783","04/25/23 09:02:14 +212843000 ns","157.2128","01 D0 04 08 31 0B 08 32 29","<= Initialise reply","","","","D0","","","","","","","",""
"14","167.141","0.00562467","9.91817","04/25/23 09:02:24 +141425000 ns","167.1414","01 61 02 7F E3","<= EBLU Query Reply","","","","61","","","","","","","",""
"15","167.179","0.00697867","0.0320833","04/25/23 09:02:24 +179133000 ns","167.1791","01 22 03 80 C0 9E","<= Event 1 Status reply","80 C0","","","22","","","","","","","",""
"16","168.726","0.00218767","1.53967","04/25/23 09:02:25 +725780000 ns","168.7258","01 06","ACK <=","","","","","","","","","","","",""
"17","168.734","0.00708367","0.00614533","04/25/23 09:02:25 +734113000 ns","168.7341","01 83 03 55 55 7F","<= Breakthrough force reply","","","","83","","","","","","","",""
"18","171.939","0.00218767","3.19797","04/25/23 09:02:28 +939169000 ns","171.9392","01 06","ACK <=","","","","","","","","","","","",""
"19","171.947","0.00562567","0.00593733","04/25/23 09:02:28 +947294000 ns","171.9473","01 64 02 7F E6","<= EBLU Query Reply","","","","64","","","","","","","",""
"20","175.181","0.00249967","3.22839","04/25/23 09:02:32 +181309000 ns","175.1813","01 06","ACK <=","","","","","","","","","","","",""
"21","175.191","0.00562467","0.00697933","04/25/23 09:02:32 +190788000 ns","175.1908","01 65 02 7F E7","<= EBLU Query Reply","","","","65","","","","","","","",""
"22","178.427","0.00260367","3.23079","04/25/23 09:02:35 +427198000 ns","178.4272","01 06","ACK <=","","","","","","","","","","","",""
"23","178.437","0.00562467","0.00697933","04/25/23 09:02:35 +436781000 ns","178.4368","01 66 02 7F E4","<= EBLU Query Reply","","","","66","","","","","","","",""
"24","181.639","0.00218767","3.19672","04/25/23 09:02:38 +639129000 ns","181.6391","01 06","ACK <=","","","","","","","","","","","",""
"25","181.643","0.00562467","0.00166633","04/25/23 09:02:38 +642983000 ns","181.643","01 67 02 7F E5","<= EBLU Query Reply","","","","67","","","","","","","",""
"26","184.855","0.00249967","3.20599","04/25/23 09:02:41 +854602000 ns","184.8546","01 06","ACK <=","","","","","","","","","","","",""
"27","184.864","0.00604167","0.00718733","04/25/23 09:02:41 +864289000 ns","184.8643","01 68 02 7F EA","<= EBLU Query Reply","","","","68","","","","","","","",""
"28","188.09","0.00218767","3.22016","04/25/23 09:02:45 +90491000 ns","188.0905","01 06","ACK <=","","","","","","","","","","","",""
"29","188.099","0.00593767","0.00593733","04/25/23 09:02:45 +98616000 ns","188.0986","01 69 02 7F EB","<= EBLU Query Reply","","","","69","","","","","","","",""
"30","190.567","0.00249967","2.46261","04/25/23 09:02:47 +567168000 ns","190.5672","01 06","ACK <=","","","","","","","","","","","",""
"31","190.576","0.00906267","0.00645833","04/25/23 09:02:47 +576126000 ns","190.5761","01 1A 05 03 12 0C 03 FE","<= Static status reply","","","","1A","","","","","","","",""
"32","190.704","0.00229167","0.118741","04/25/23 09:02:47 +703930000 ns","190.7039","01 06","ACK <=","","","","","","","","","","","",""
"33","190.714","0.00708367","0.00729133","04/25/23 09:02:47 +713513000 ns","190.7135","01 2B 03 00 C0 17","<= Event 1 Status reply","00 C0","","","2B","","","","","","","",""
"34","190.848","0.00218767","0.12738","04/25/23 09:02:47 +847977000 ns","190.848","01 06","ACK <=","","","","","","","","","","","",""
"35","191.008","0.00218767","0.158115","04/25/23 09:02:48 +8280000 ns","191.0083","01 06","ACK <=","","","","","","","","","","","",""
"36","191.17","0.00249967","0.159463","04/25/23 09:02:48 +169931000 ns","191.1699","01 06","ACK <=","","","","","","","","","","","",""
"37","191.18","0.00947967","0.00770833","04/25/23 09:02:48 +180139000 ns","191.1801","01 1C 05 03 12 0C 03 F8","<= Static status reply","","","","1C","","","","","","","",""
"38","191.265","0.00218767","0.0758253","04/25/23 09:02:48 +265444000 ns","191.2654","01 06","ACK <=","","","","","","","","","","","",""
"39","191.269","0.00718667","0.00156233","04/25/23 09:02:48 +269194000 ns","191.2692","01 2D 03 00 C0 11","<= Event 1 Status reply","00 C0","","","2D","","","","","","","",""
"40","192.619","0.00218667","1.34291","04/25/23 09:02:49 +619295000 ns","192.6193","01 06","ACK <=","","","","","","","","","","","",""
"41","192.628","0.00906167","0.00666733","04/25/23 09:02:49 +628149000 ns","192.6281","01 1E 05 03 12 0C 03 FA","<= Static status reply","","","","1E","","","","","","","",""
"42","192.768","0.00218767","0.130408","04/25/23 09:02:49 +767619000 ns","192.7676","01 06","ACK <=","","","","","","","","","","","",""
"43","192.835","0.00937467","0.0653043","04/25/23 09:02:49 +835111000 ns","192.8351","01 1E 05 03 12 0C 03 FA","<= Static status reply","","","","1E","","","","","","","",""
"44","192.971","0.00677067","0.126554","04/25/23 09:02:49 +971040000 ns","192.971","01 2F 03 00 C0 13","<= Event 1 Status reply","00 C0","","","2F","","","","","","","",""
"45","193.051","0.00218767","0.0730133","04/25/23 09:02:50 +50824000 ns","193.0508","01 06","ACK <=","","","","","","","","","","","",""
"46","193.08","0.00677067","0.0270823","04/25/23 09:02:50 +80094000 ns","193.0801","01 20 03 98 00 44","<= Event 1 Status reply","98 00","","","20","","","","","","","",""
"47","193.13","0.00686867","0.0427073","04/25/23 09:02:50 +129572000 ns","193.1296","01 21 03 80 00 5D","<= Event 1 Status reply","80 00","","","21","","","","","","","",""
"48","193.166","0.00218767","0.0293743","04/25/23 09:02:50 +165815000 ns","193.1658","01 06","ACK <=","","","","","","","","","","","",""
"49","193.32","0.00947867","0.152387","04/25/23 09:02:50 +320390000 ns","193.3204","01 12 05 03 11 0C 03 F5","<= Static status reply","","","","12","","","","","","","",""
"50","193.358","0.00218767","0.0285343","04/25/23 09:02:50 +358403000 ns","193.3584","01 06","ACK <=","","","","","","","","","","","",""
"51","193.512","0.00687467","0.151866","04/25/23 09:02:50 +512457000 ns","193.5125","01 23 03 98 00 47","<= Event 1 Status reply","98 00","","","23","","","","","","","",""
"52","193.561","0.00708267","0.0416593","04/25/23 09:02:50 +560991000 ns","193.561","01 24 03 18 00 C0","<= Event 1 Status reply","18 00","","","24","","","","","","","",""
"53","193.696","0.00218767","0.127908","04/25/23 09:02:50 +695982000 ns","193.696","01 06","ACK <=","","","","","","","","","","","",""
"54","193.706","0.0104167","0.00770833","04/25/23 09:02:50 +705878000 ns","193.7059","01 15 05 03 08 31 0C 03 E2","<= Static status reply","","","","15","","","","","","","",""
"55","193.84","0.00218767","0.123845","04/25/23 09:02:50 +840140000 ns","193.8401","01 06","ACK <=","","","","","","","","","","","",""
"56","193.85","0.00708367","0.00739533","04/25/23 09:02:50 +849723000 ns","193.8497","01 26 03 18 00 C2","<= Event 1 Status reply","18 00","","","26","","","","","","","",""
"57","194.241","0.00218667","0.383717","04/25/23 09:02:51 +240524000 ns","194.2405","01 06","ACK <=","","","","","","","","","","","",""
"58","194.251","0.0106247","0.00802133","04/25/23 09:02:51 +250732000 ns","194.2507","01 17 05 03 08 31 0C 03 E0","<= Static status reply","","","","17","","","","","","","",""
"59","194.385","0.00229167","0.123318","04/25/23 09:02:51 +384675000 ns","194.3847","01 06","ACK <=","","","","","","","","","","","",""
"60","194.394","0.00697867","0.00729133","04/25/23 09:02:51 +394258000 ns","194.3943","01 28 03 18 00 CC","<= Event 1 Status reply","18 00","","","28","","","","","","","",""
"61","194.803","0.00218767","0.401842","04/25/23 09:02:51 +803079000 ns","194.8031","01 06","ACK <=","","","","","","","","","","","",""
"62","194.813","0.0104167","0.00729133","04/25/23 09:02:51 +812558000 ns","194.8126","01 19 05 03 08 31 0C 03 EE","<= Static status reply","","","","19","","","","","","","",""
"63","194.946","0.00218767","0.12322","04/25/23 09:02:51 +946195000 ns","194.9462","01 06","ACK <=","","","","","","","","","","","",""
"64","194.957","0.00697867","0.00833333","04/25/23 09:02:51 +956716000 ns","194.9567","01 2A 03 18 00 CE","<= Event 1 Status reply","18 00","","","2A","","","","","","","",""
"65","195.337","0.00218667","0.373614","04/25/23 09:02:52 +337309000 ns","195.3373","01 06","ACK <=","","","","","","","","","","","",""
"66","195.347","0.0102087","0.00718733","04/25/23 09:02:52 +346683000 ns","195.3467","01 1B 05 03 08 31 0C 03 EC","<= Static status reply","","","","1B","","","","","","","",""
"67","195.493","0.00218767","0.136345","04/25/23 09:02:52 +493237000 ns","195.4932","01 06","ACK <=","","","","","","","","","","","",""
"68","195.555","0.0106247","0.0599923","04/25/23 09:02:52 +555417000 ns","195.5554","01 1B 05 03 08 31 0C 03 EC","<= Static status reply","","","","1B","","","","","","","",""
