"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"87","7.3131","0.00218767","0.135727","05/02/23 13:11:59 +313102000 ns","7.313102","01 06","ACK =>","","","","","","","","","","","",""
"88","7.32571","0.00562467","0.0104163","05/02/23 13:11:59 +325706000 ns","7.325706","01 2B 02 0A DC","=> Event 1 Status query","","","","2B","","","","","","","",""
"89","7.46914","0.00218767","0.13781","05/02/23 13:11:59 +469141000 ns","7.469141","01 06","ACK =>","","","","","","","","","","","",""
"90","7.48664","0.00562467","0.0153123","05/02/23 13:11:59 +486641000 ns","7.486641","01 2C 02 00 D1","=> Event 1 Status query","","","","2C","","","","","","","",""
"91","7.62892","0.00218767","0.136657","05/02/23 13:11:59 +628923000 ns","7.628923","01 06","ACK =>","","","","","","","","","","","",""
"92","7.64778","0.00562567","0.0166663","05/02/23 13:11:59 +647777000 ns","7.647777","01 2D 02 00 D0","=> Event 1 Status query","","","","2D","","","","","","","",""
"93","7.78902","0.00218767","0.135622","05/02/23 13:11:59 +789025000 ns","7.789025","01 06","ACK =>","","","","","","","","","","","",""
"94","7.90767","0.00562467","0.116456","05/02/23 13:11:59 +907669000 ns","7.907669","01 1E 02 00 E3","=> Static status query","","","","1E","","","","","","","",""
"95","8.11569","0.00218767","0.202392","05/02/23 13:12:00 +115686000 ns","8.115686","01 06","ACK =>","","","","","","","","","","","",""
"96","8.12881","0.00218767","0.0109373","05/02/23 13:12:00 +128811000 ns","8.128811","01 06","ACK =>","","","","","","","","","","","",""
"97","8.14485","0.00562467","0.0138533","05/02/23 13:12:00 +144852000 ns","8.144852","01 2F 02 0A D8","=> Event 1 Status query","","","","2F","","","","","","","",""
"98","8.28902","0.00218767","0.138539","05/02/23 13:12:00 +289016000 ns","8.289016","01 06","ACK =>","","","","","","","","","","","",""
"99","8.30693","0.00562467","0.0157293","05/02/23 13:12:00 +306933000 ns","8.306933","01 20 02 00 DD","=> Event 1 Status query","","","","20","","","","","","","",""
"100","8.44901","0.00218767","0.136456","05/02/23 13:12:00 +449014000 ns","8.449014","01 06","ACK =>","","","","","","","","","","","",""
"101","8.46672","0.00562467","0.0155203","05/02/23 13:12:00 +466722000 ns","8.466722","01 21 02 00 DC","=> Event 1 Status query","","","","21","","","","","","","",""
"102","8.60911","0.00218767","0.136762","05/02/23 13:12:00 +609109000 ns","8.609109","01 06","ACK =>","","","","","","","","","","","",""
"103","8.62765","0.00562467","0.0163533","05/02/23 13:12:00 +627650000 ns","8.62765","01 12 02 00 EF","=> Static status query","","","","12","","","","","","","",""
"104","8.77296","0.00218767","0.139685","05/02/23 13:12:00 +772960000 ns","8.77296","01 06","ACK =>","","","","","","","","","","","",""
"105","8.78775","0.00562467","0.0126043","05/02/23 13:12:00 +787752000 ns","8.787752","01 23 02 00 DE","=> Event 1 Status query","","","","23","","","","","","","",""
"106","8.93306","0.00218667","0.139685","05/02/23 13:12:00 +933062000 ns","8.933062","01 06","ACK =>","","","","","","","","","","","",""
"107","9.05181","0.00562467","0.116561","05/02/23 13:12:01 +51810000 ns","9.05181","01 24 02 00 D9","=> Event 1 Status query","","","","24","","","","","","","",""
"108","9.16472","0.00218767","0.107289","05/02/23 13:12:01 +164724000 ns","9.164724","01 06","ACK =>","","","","","","","","","","","",""
"109","9.27576","0.00218767","0.108852","05/02/23 13:12:01 +275764000 ns","9.275764","01 06","ACK =>","","","","","","","","","","","",""
"110","9.28691","0.00218767","0.00895833","05/02/23 13:12:01 +286910000 ns","9.28691","01 06","ACK =>","","","","","","","","","","","",""
"111","9.38774","0.00562567","0.0986433","05/02/23 13:12:01 +387741000 ns","9.387741","01 15 02 00 E8","=> Static status query","","","","15","","","","","","","",""
"112","9.4217","0.00218767","0.0283323","05/02/23 13:12:01 +421699000 ns","9.421699","01 06","ACK =>","","","","","","","","","","","",""
"113","9.51982","0.00561867","0.0959353","05/02/23 13:12:01 +519822000 ns","9.519822","01 26 02 00 DB","=> Event 1 Status query","","","","26","","","","","","","",""
"114","9.64794","0.00218767","0.122498","05/02/23 13:12:01 +647939000 ns","9.647939","01 06","ACK =>","","","","","","","","","","","",""
"115","9.67356","0.00218767","0.0234363","05/02/23 13:12:01 +673563000 ns","9.673563","01 06","ACK =>","","","","","","","","","","","",""
"116","9.69908","0.00562467","0.0233333","05/02/23 13:12:01 +699084000 ns","9.699084","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"117","9.86491","0.00218767","0.160205","05/02/23 13:12:01 +864914000 ns","9.864914","01 06","ACK =>","","","","","","","","","","","",""
"118","9.89033","0.00562467","0.0232293","05/02/23 13:12:01 +890331000 ns","9.890331","01 18 02 00 E5","=> Static status query","","","","18","","","","","","","",""
"119","10.0238","0.00562467","0.12781","05/02/23 13:12:02 +23766000 ns","10.02377","01 29 02 0A DE","=> Event 1 Status query","","","","29","","","","","","","",""
"120","10.1395","0.00218767","0.110102","05/02/23 13:12:02 +139493000 ns","10.13949","01 06","ACK =>","","","","","","","","","","","",""
"121","10.1537","0.00562567","0.0119783","05/02/23 13:12:02 +153659000 ns","10.15366","01 1A 02 00 E7","=> Static status query","","","","1A","","","","","","","",""
"122","10.297","0.00218767","0.137705","05/02/23 13:12:02 +296990000 ns","10.29699","01 06","ACK =>","","","","","","","","","","","",""
"123","10.3157","0.00562467","0.0165623","05/02/23 13:12:02 +315740000 ns","10.31574","01 2B 02 00 D6","=> Event 1 Status query","","","","2B","","","","","","","",""
"124","10.4572","0.00218767","0.135831","05/02/23 13:12:02 +457196000 ns","10.4572","01 06","ACK =>","","","","","","","","","","","",""
"125","10.5757","0.00562467","0.116345","05/02/23 13:12:02 +575729000 ns","10.57573","01 1C 02 00 E1","=> Static status query","","","","1C","","","","","","","",""
"126","10.7836","0.00218767","0.202288","05/02/23 13:12:02 +783642000 ns","10.78364","01 06","ACK =>","","","","","","","","","","","",""
"127","10.7977","0.00218767","0.0118743","05/02/23 13:12:02 +797704000 ns","10.7977","01 06","ACK =>","","","","","","","","","","","",""
"128","10.9","0.00562567","0.100102","05/02/23 13:12:02 +899994000 ns","10.89999","01 2D 02 00 D0","=> Event 1 Status query","","","","2D","","","","","","","",""
"129","11.0278","0.00218767","0.122185","05/02/23 13:12:03 +27805000 ns","11.02781","01 06","ACK =>","","","","","","","","","","","",""

