"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"137","10.6086","0.0104167","0.105512","05/02/23 13:12:59 +608579000 ns","10.60858","01 1B 05 03 08 31 0C 03 EC","<= Static status reply","","","","1B","","","","","","","",""
"138","10.6243","0.00822967","0.00531233","05/02/23 13:12:59 +624308000 ns","10.62431","01 2C 03 08 31 02 D3","<= Event 1 Status reply","01 02","Paddles forced","","2C","","","","","","","",""
"139","10.6457","0.00218767","0.0131173","05/02/23 13:12:59 +645655000 ns","10.64565","01 06","ACK <=","","","","","","","","","","","",""
"140","10.7753","0.00802067","0.127491","05/02/23 13:12:59 +775334000 ns","10.77533","01 2D 03 08 31 02 D2","<= Event 1 Status reply","01 02","Paddles forced","","2D","","","","","","","",""
"141","10.7951","0.00218667","0.0117713","05/02/23 13:12:59 +795126000 ns","10.79513","01 06","ACK <=","","","","","","","","","","","",""
"142","10.9295","0.00677067","0.132179","05/02/23 13:12:59 +929492000 ns","10.92949","01 2E 03 81 03 50","<= Event 1 Status reply","81 03","Paddles forced","","2E","","","","","","","",""
"143","10.9517","0.00229167","0.0154093","05/02/23 13:12:59 +951672000 ns","10.95167","01 06","ACK <=","","","","","","","","","","","",""
"144","11.0903","0.0105207","0.136345","05/02/23 13:13:00 +90309000 ns","11.09031","01 1F 05 03 08 31 0C 03 E8","<= Static status reply","","","","1F","","","","","","","",""
"145","11.1127","0.00218767","0.0118753","05/02/23 13:13:00 +112705000 ns","11.11271","01 06","ACK <=","","","","","","","","","","","",""
"146","11.2507","0.00791667","0.135824","05/02/23 13:13:00 +250717000 ns","11.25072","01 20 03 08 31 03 DE","<= Event 1 Status reply","01 03","Paddles forced","","20","","","","","","","",""
"147","11.2736","0.00218667","0.0149933","05/02/23 13:13:00 +273627000 ns","11.27363","01 06","ACK <=","","","","","","","","","","","",""
