"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","0.045681","0.00218667","0.045681","05/02/23 13:53:42 +45681000 ns","0.045681","01 06","ACK <=","","","","","","","","","","","",""
"2","0.129944","0.0106247","0.0820763","05/02/23 13:53:42 +129944000 ns","0.129944","01 1E 05 03 08 31 0C 03 E9","<= Static status reply","","","","1E","","","","","","","",""
"3","0.147131","0.00718767","0.00656233","05/02/23 13:53:42 +147131000 ns","0.147131","01 2F 03 18 00 CB","<= Event 1 Status reply","18 00","","","2F","","","","","","","",""
"4","0.316698","0.00218767","0.162379","05/02/23 13:53:42 +316698000 ns","0.316698","01 06","ACK <=","","","","","","","","","","","",""
"5","0.325761","0.0106247","0.00687533","05/02/23 13:53:42 +325761000 ns","0.325761","01 10 05 03 08 31 0C 03 E7","<= Static status reply","","","","10","","","","","","","",""
"6","0.505745","0.00218667","0.169359","05/02/23 13:53:42 +505745000 ns","0.505745","01 06","ACK <=","","","","","","","","","","","",""
"7","0.516265","0.0106247","0.00833333","05/02/23 13:53:42 +516265000 ns","0.516265","01 11 05 03 08 31 0C 03 E6","<= Static status reply","","","","11","","","","","","","",""
"8","0.637819","0.00218767","0.110929","05/02/23 13:53:42 +637819000 ns","0.637819","01 06","ACK <=","","","","","","","","","","","",""
"9","0.724894","0.0106257","0.0848873","05/02/23 13:53:42 +724894000 ns","0.724894","01 11 05 03 08 31 0C 03 E6","<= Static status reply","","","","11","","","","","","","",""
"10","0.742082","0.00708267","0.00656233","05/02/23 13:53:42 +742082000 ns","0.742082","01 22 03 18 00 C6","<= Event 1 Status reply","18 00","","","22","","","","","","","",""
"11","0.76479","0.00218667","0.0156253","05/02/23 13:53:42 +764790000 ns","0.76479","01 06","ACK <=","","","","","","","","","","","",""
"12","0.894983","0.0103117","0.128006","05/02/23 13:53:42 +894983000 ns","0.894983","01 13 05 03 08 31 0C 03 E4","<= Static status reply","","","","13","","","","","","","",""
"13","1.02081","0.00229167","0.115512","05/02/23 13:53:43 +20807000 ns","1.020807","01 06","ACK <=","","","","","","","","","","","",""
