"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","0.102331","0.00562567","0.102331","05/02/23 13:12:49 +102331000 ns","0.102331","01 15 02 00 E8","=> Static status query","","","","15","","","","","","","",""
"2","0.314411","0.00218767","0.206454","05/02/23 13:12:49 +314411000 ns","0.314411","01 06","ACK =>","","","","","","","","","","","",""
"3","0.327015","0.00218767","0.0104163","05/02/23 13:12:49 +327015000 ns","0.327015","01 06","ACK =>","","","","","","","","","","","",""
"4","0.430347","0.00562467","0.101144","05/02/23 13:12:49 +430347000 ns","0.430347","01 26 02 00 DB","=> Event 1 Status query","","","","26","","","","","","","",""
"5","0.558365","0.00218767","0.122393","05/02/23 13:12:49 +558365000 ns","0.558365","01 06","ACK =>","","","","","","","","","","","",""
"6","0.583782","0.00218667","0.0232293","05/02/23 13:12:49 +583782000 ns","0.583782","01 06","ACK =>","","","","","","","","","","","",""
"7","0.609406","0.00562467","0.0234373","05/02/23 13:12:49 +609406000 ns","0.609406","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"8","0.76773","0.00218767","0.152699","05/02/23 13:12:49 +767730000 ns","0.76773","01 06","ACK =>","","","","","","","","","","","",""
"9","0.793251","0.00562467","0.0233333","05/02/23 13:12:49 +793251000 ns","0.793251","01 28 02 00 D5","=> Event 1 Status query","","","","28","","","","","","","",""
"10","0.947519","0.00218767","0.148643","05/02/23 13:12:49 +947519000 ns","0.947519","01 06","ACK =>","","","","","","","","","","","",""
"11","0.973039","0.00562467","0.0233323","05/02/23 13:12:49 +973039000 ns","0.973039","01 19 02 00 E4","=> Static status query","","","","19","","","","","","","",""
"12","1.10637","0.00562567","0.127706","05/02/23 13:12:50 +106370000 ns","1.10637","01 2A 02 0A DD","=> Event 1 Status query","","","","2A","","","","","","","",""
"13","1.21689","0.00218767","0.104893","05/02/23 13:12:50 +216889000 ns","1.216889","01 06","ACK =>","","","","","","","","","","","",""
"14","1.22689","0.00562467","0.00781233","05/02/23 13:12:50 +226889000 ns","1.226889","01 1B 02 00 E6","=> Static status query","","","","1B","","","","","","","",""
"15","1.37157","0.00218767","0.13906","05/02/23 13:12:50 +371574000 ns","1.371574","01 06","ACK =>","","","","","","","","","","","",""
"16","1.49032","0.00562467","0.11656","05/02/23 13:12:50 +490322000 ns","1.490322","01 2C 02 00 D1","=> Event 1 Status query","","","","2C","","","","","","","",""
"17","1.60282","0.00218767","0.106873","05/02/23 13:12:50 +602820000 ns","1.60282","01 06","ACK =>","","","","","","","","","","","",""
"18","1.71427","0.00218767","0.109262","05/02/23 13:12:50 +714270000 ns","1.71427","01 06","ACK =>","","","","","","","","","","","",""
"19","1.73969","0.00218767","0.0232283","05/02/23 13:12:50 +739686000 ns","1.739686","01 06","ACK =>","","","","","","","","","","","",""
"20","1.76552","0.00562567","0.0236453","05/02/23 13:12:50 +765519000 ns","1.765519","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"21","1.89833","0.00562467","0.127185","05/02/23 13:12:50 +898330000 ns","1.89833","01 2E 02 00 D3","=> Event 1 Status query","","","","2E","","","","","","","",""
"22","2.00874","0.00218767","0.104789","05/02/23 13:12:51 +8744000 ns","2.008744","01 06","ACK =>","","","","","","","","","","","",""
"23","2.11822","0.00218667","0.10729","05/02/23 13:12:51 +118222000 ns","2.118222","01 06","ACK =>","","","","","","","","","","","",""
"24","2.14374","0.00218767","0.0233333","05/02/23 13:12:51 +143742000 ns","2.143742","01 06","ACK =>","","","","","","","","","","","",""
"25","2.16926","0.00562567","0.0233323","05/02/23 13:12:51 +169262000 ns","2.169262","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"26","2.32759","0.00218767","0.152705","05/02/23 13:12:51 +327593000 ns","2.327593","01 06","ACK =>","","","","","","","","","","","",""
"27","2.35332","0.00562467","0.0235413","05/02/23 13:12:51 +353322000 ns","2.353322","01 10 02 00 ED","=> Static status query","","","","10","","","","","","","",""
"28","2.48634","0.00562567","0.127393","05/02/23 13:12:51 +486340000 ns","2.48634","01 21 02 0A D6","=> Event 1 Status query","","","","21","","","","","","","",""
"29","2.59884","0.00218667","0.106873","05/02/23 13:12:51 +598839000 ns","2.598839","01 06","ACK =>","","","","","","","","","","","",""
"30","2.60894","0.00562467","0.00791733","05/02/23 13:12:51 +608943000 ns","2.608943","01 12 02 00 EF","=> Static status query","","","","12","","","","","","","",""
"31","2.75185","0.00218767","0.137282","05/02/23 13:12:51 +751850000 ns","2.75185","01 06","ACK =>","","","","","","","","","","","",""
"32","2.87424","0.00562467","0.120206","05/02/23 13:12:51 +874244000 ns","2.874244","01 23 02 00 DE","=> Event 1 Status query","","","","23","","","","","","","",""
"33","2.9857","0.00218767","0.105831","05/02/23 13:12:51 +985700000 ns","2.9857","01 06","ACK =>","","","","","","","","","","","",""
"34","3.09841","0.00218767","0.110519","05/02/23 13:12:52 +98407000 ns","3.098407","01 06","ACK =>","","","","","","","","","","","",""
"35","3.12393","0.00218767","0.0233323","05/02/23 13:12:52 +123927000 ns","3.123927","01 06","ACK =>","","","","","","","","","","","",""
"36","3.14934","0.00562467","0.0232293","05/02/23 13:12:52 +149344000 ns","3.149344","01 14 02 00 E9","=> Static status query","","","","14","","","","","","","",""
"37","3.28236","0.00562467","0.127393","05/02/23 13:12:52 +282362000 ns","3.282362","01 25 02 00 D8","=> Event 1 Status query","","","","25","","","","","","","",""
"38","3.39778","0.00218767","0.10979","05/02/23 13:12:52 +397777000 ns","3.397777","01 06","ACK =>","","","","","","","","","","","",""
"39","3.51038","0.00218767","0.110414","05/02/23 13:12:52 +510379000 ns","3.510379","01 06","ACK =>","","","","","","","","","","","",""
"40","3.536","0.00218667","0.0234373","05/02/23 13:12:52 +536004000 ns","3.536004","01 06","ACK =>","","","","","","","","","","","",""
"41","3.56152","0.00562467","0.0233333","05/02/23 13:12:52 +561524000 ns","3.561524","01 16 02 00 EB","=> Static status query","","","","16","","","","","","","",""
"42","3.69422","0.00562467","0.127075","05/02/23 13:12:52 +694224000 ns","3.694224","01 27 02 00 DA","=> Event 1 Status query","","","","27","","","","","","","",""
"43","3.80474","0.00218667","0.104894","05/02/23 13:12:52 +804743000 ns","3.804743","01 06","ACK =>","","","","","","","","","","","",""
"44","3.91443","0.00218767","0.107498","05/02/23 13:12:52 +914428000 ns","3.914428","01 06","ACK =>","","","","","","","","","","","",""
"45","3.92724","0.00218667","0.0106253","05/02/23 13:12:52 +927241000 ns","3.927241","01 06","ACK =>","","","","","","","","","","","",""
"46","3.94068","0.00562467","0.0112503","05/02/23 13:12:52 +940678000 ns","3.940678","01 18 02 00 E5","=> Static status query","","","","18","","","","","","","",""
"47","4.08359","0.00218767","0.137289","05/02/23 13:12:53 +83592000 ns","4.083592","01 06","ACK =>","","","","","","","","","","","",""
"48","4.09578","0.00677067","0.00999933","05/02/23 13:12:53 +95779000 ns","4.095779","01 89 03 A3 0F D9","=> Update credit store","","","","89","","","","","","","",""
"49","4.24369","0.00218667","0.141144","05/02/23 13:12:53 +243694000 ns","4.243694","01 06","ACK =>","","","","","","","","","","","",""
"50","4.26911","0.00562467","0.0232293","05/02/23 13:12:53 +269110000 ns","4.26911","01 1A 02 00 E7","=> Static status query","","","","1A","","","","","","","",""
"51","4.30171","0.00562567","0.0269783","05/02/23 13:12:53 +301713000 ns","4.301713","01 2B 02 0A DC","=> Event 1 Status query","","","","2B","","","","","","","",""
"52","4.43952","0.00218667","0.132185","05/02/23 13:12:53 +439524000 ns","4.439524","01 06","ACK =>","","","","","","","","","","","",""
"53","4.58348","0.00218767","0.141768","05/02/23 13:12:53 +583479000 ns","4.583479","01 06","ACK =>","","","","","","","","","","","",""
"54","4.60899","0.00562567","0.0233263","05/02/23 13:12:53 +608993000 ns","4.608993","01 1C 02 00 E1","=> Static status query","","","","1C","","","","","","","",""
"55","4.74222","0.00562467","0.127601","05/02/23 13:12:53 +742220000 ns","4.74222","01 2D 02 0A DA","=> Event 1 Status query","","","","2D","","","","","","","",""
"56","4.85368","0.00218667","0.105832","05/02/23 13:12:53 +853677000 ns","4.853677","01 06","ACK =>","","","","","","","","","","","",""
"57","4.86368","0.00562467","0.00781333","05/02/23 13:12:53 +863677000 ns","4.863677","01 1E 02 00 E3","=> Static status query","","","","1E","","","","","","","",""
"58","4.90503","0.00218767","0.0357283","05/02/23 13:12:53 +905030000 ns","4.90503","01 06","ACK =>","","","","","","","","","","","",""
"59","5.05138","0.00218667","0.144164","05/02/23 13:12:54 +51382000 ns","5.051382","01 06","ACK =>","","","","","","","","","","","",""
"60","5.0768","0.00562467","0.0232293","05/02/23 13:12:54 +76798000 ns","5.076798","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"61","5.21034","0.00562567","0.127914","05/02/23 13:12:54 +210337000 ns","5.210337","01 20 02 0A D7","=> Event 1 Status query","","","","20","","","","","","","",""
"62","5.31961","0.00218767","0.103643","05/02/23 13:12:54 +319606000 ns","5.319606","01 06","ACK =>","","","","","","","","","","","",""
"63","5.32961","0.00562467","0.00781233","05/02/23 13:12:54 +329606000 ns","5.329606","01 11 02 00 EC","=> Static status query","","","","11","","","","","","","",""
"64","5.3719","0.00218767","0.0366663","05/02/23 13:12:54 +371897000 ns","5.371897","01 06","ACK =>","","","","","","","","","","","",""
"65","5.5196","0.00218767","0.145518","05/02/23 13:12:54 +519603000 ns","5.519603","01 06","ACK =>","","","","","","","","","","","",""
