"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","76.7646","0.00104167","76.7646","05/02/23 13:34:38 +764553000 ns","76.76455","E0","","","","","","","","","","","","",""
"2","79.2922","0.00562467","2.52662","05/02/23 13:34:41 +292212000 ns","79.29221","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"3","79.5958","0.00562467","0.298009","05/02/23 13:34:41 +595846000 ns","79.59585","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"4","79.8997","0.00562467","0.298224","05/02/23 13:34:41 +899695000 ns","79.8997","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"5","82.4029","0.00562567","2.49754","05/02/23 13:34:44 +402862000 ns","82.40286","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"6","82.4156","0.00218767","0.00711533","05/02/23 13:34:44 +415603000 ns","82.4156","01 06","ACK <=","","","","","","","","","","","",""
"7","82.437","0.0108327","0.0191663","05/02/23 13:34:44 +436957000 ns","82.43696","01 D0 04 08 31 0B 08 32 29","<= Initialise reply","","","","D0","","","","","","","",""
"8","82.5724","0.00218767","0.124653","05/02/23 13:34:44 +572443000 ns","82.57244","01 06","ACK =>","","","","","","","","","","","",""
"9","92.2236","0.00562467","9.64894","05/02/23 13:34:54 +223575000 ns","92.22357","01 61 02 7F E3","<= EBLU Query Reply","","","","61","","","","","","","",""
"10","92.256","0.00218767","0.0267643","05/02/23 13:34:54 +255964000 ns","92.25597","01 06","ACK =>","","","","","","","","","","","",""
"11","92.2603","0.00718767","0.00219333","05/02/23 13:34:54 +260345000 ns","92.26035","01 22 03 80 C0 9E","<= Event 1 Status reply","80 C0","","","22","","","","","","","",""
"12","92.3934","0.00218767","0.125824","05/02/23 13:34:54 +393357000 ns","92.39336","01 06","ACK =>","","","","","","","","","","","",""
"13","93.0259","0.00677067","0.630399","05/02/23 13:34:55 +25944000 ns","93.02595","01 C1 03 55 55 3D","=> Update breakthrough force","","","","C1","","","","","","","",""
"14","93.0407","0.00260367","0.00798233","05/02/23 13:34:55 +40697000 ns","93.0407","01 06","ACK <=","","","","","","","","","","","",""
"15","93.049","0.00697867","0.00572933","05/02/23 13:34:55 +49030000 ns","93.04903","01 83 03 55 55 7F","<= Breakthrough force reply","","","","83","","","","","","","",""
"16","93.1818","0.00218767","0.125766","05/02/23 13:34:55 +181775000 ns","93.18178","01 06","ACK =>","","","","","","","","","","","",""
"17","96.1431","0.00562467","2.9591","05/02/23 13:34:58 +143060000 ns","96.14306","01 B2 02 FF B0","=> EBLU Query","","","","B2","","","","","","","",""
"18","96.1551","0.00218767","0.00645133","05/02/23 13:34:58 +155136000 ns","96.15514","01 06","ACK <=","","","","","","","","","","","",""
