"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"629","200.445","0.00708367","0.0847833","05/18/23 10:10:53 +445224000 ns","200.4452","01 2F 03 06 00 D5","<= Event 1 Status reply","06 00","","","2F","","","","","","","",""
"630","200.559","0.00958267","0.106554","05/18/23 10:10:53 +558862000 ns","200.5589","01 10 05 03 00 00 03 EA","<= Static status reply","","","","10","","","","","","","",""
"631","200.681","0.00218767","0.112804","05/18/23 10:10:53 +681249000 ns","200.6812","01 06","ACK <=","","","","","","","","","","","",""
"632","200.69","0.00687467","0.00624933","05/18/23 10:10:53 +689686000 ns","200.6897","01 21 03 06 00 DB","<= Event 1 Status reply","06 00","","","21","","","","","","","",""
"633","200.862","0.00260467","0.164984","05/18/23 10:10:53 +861545000 ns","200.8615","01 06","ACK <=","","","","","","","","","","","",""
"634","200.871","0.00906167","0.00645833","05/18/23 10:10:53 +870608000 ns","200.8706","01 12 05 03 00 00 03 E8","<= Static status reply","","","","12","","","","","","","",""
"635","201.02","0.00218767","0.140199","05/18/23 10:10:54 +19869000 ns","201.0199","01 06","ACK <=","","","","","","","","","","","",""
"636","201.029","0.00927067","0.00686833","05/18/23 10:10:54 +28925000 ns","201.0289","01 13 05 03 00 00 03 E9","<= Static status reply","","","","13","","","","","","","",""
"637","201.129","0.00218767","0.0905193","05/18/23 10:10:54 +128715000 ns","201.1287","01 06","ACK <=","","","","","","","","","","","",""
"638","201.137","0.00677067","0.00645133","05/18/23 10:10:54 +137354000 ns","201.1374","01 24 03 06 00 DE","<= Event 1 Status reply","06 00","","","24","","","","","","","",""
"639","201.258","0.00218667","0.113742","05/18/23 10:10:54 +257867000 ns","201.2579","01 06","ACK <=","","","","","","","","","","","",""
"640","201.346","0.00707667","0.0855203","05/18/23 10:10:54 +345574000 ns","201.3456","01 24 03 06 00 DE","<= Event 1 Status reply","06 00","","","24","","","","","","","",""
