"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","0.126675","0.00562567","0.126675","05/02/23 14:14:47 +126675000 ns","0.126675","01 2D 02 00 D0","=> Event 1 Status query","","","","2D","","","","","","","",""
"2","0.239382","0.00218767","0.107081","05/02/23 14:14:47 +239382000 ns","0.239382","01 06","ACK =>","","","","","","","","","","","",""
"3","0.350734","0.00218767","0.109164","05/02/23 14:14:47 +350734000 ns","0.350734","01 06","ACK =>","","","","","","","","","","","",""
"4","0.37615","0.00218767","0.0232283","05/02/23 14:14:47 +376150000 ns","0.37615","01 06","ACK =>","","","","","","","","","","","",""
"5","0.401775","0.00562467","0.0234373","05/02/23 14:14:47 +401775000 ns","0.401775","01 1E 02 00 E3","=> Static status query","","","","1E","","","","","","","",""
"6","0.538641","0.00562467","0.131241","05/02/23 14:14:47 +538641000 ns","0.538641","01 2F 02 00 D2","=> Event 1 Status query","","","","2F","","","","","","","",""
"7","0.652285","0.00218767","0.108019","05/02/23 14:14:47 +652285000 ns","0.652285","01 06","ACK =>","","","","","","","","","","","",""
"8","0.762804","0.00218767","0.108331","05/02/23 14:14:47 +762804000 ns","0.762804","01 06","ACK =>","","","","","","","","","","","",""
"9","0.78822","0.00218767","0.0232283","05/02/23 14:14:47 +788220000 ns","0.78822","01 06","ACK =>","","","","","","","","","","","",""
"10","0.813741","0.00562467","0.0233333","05/02/23 14:14:47 +813741000 ns","0.813741","01 10 02 00 ED","=> Static status query","","","","10","","","","","","","",""
"11","0.971863","0.00218767","0.152497","05/02/23 14:14:47 +971863000 ns","0.971863","01 06","ACK =>","","","","","","","","","","","",""
"12","0.997279","0.00562467","0.0232283","05/02/23 14:14:47 +997279000 ns","0.997279","01 11 02 39 D5","=> Static status query","","","","11","","","","","","","",""
"13","1.13467","0.00562467","0.131769","05/02/23 14:14:48 +134673000 ns","1.134673","01 22 02 0A D5","=> Event 1 Status query","","","","22","","","","","","","",""
"14","1.24342","0.00218767","0.103123","05/02/23 14:14:48 +243421000 ns","1.243421","01 06","ACK =>","","","","","","","","","","","",""
"15","1.2553","0.00562467","0.00968733","05/02/23 14:14:48 +255296000 ns","1.255296","01 13 02 00 EE","=> Static status query","","","","13","","","","","","","",""
"16","1.40019","0.00218767","0.139268","05/02/23 14:14:48 +400189000 ns","1.400189","01 06","ACK =>","","","","","","","","","","","",""
"17","1.51872","0.00562467","0.116345","05/02/23 14:14:48 +518722000 ns","1.518722","01 24 02 00 D9","=> Event 1 Status query","","","","24","","","","","","","",""
"18","1.6333","0.00218667","0.108957","05/02/23 14:14:48 +633304000 ns","1.633304","01 06","ACK =>","","","","","","","","","","","",""
"19","1.74268","0.00218667","0.107186","05/02/23 14:14:48 +742677000 ns","1.742677","01 06","ACK =>","","","","","","","","","","","",""
"20","1.7682","0.00218767","0.0233333","05/02/23 14:14:48 +768197000 ns","1.768197","01 06","ACK =>","","","","","","","","","","","",""
"21","1.79361","0.00562567","0.0232283","05/02/23 14:14:48 +793613000 ns","1.793613","01 15 02 00 E8","=> Static status query","","","","15","","","","","","","",""
"22","1.92674","0.00562467","0.127497","05/02/23 14:14:48 +926736000 ns","1.926736","01 26 02 00 DB","=> Event 1 Status query","","","","26","","","","","","","",""
"23","2.03434","0.00218767","0.101977","05/02/23 14:14:49 +34338000 ns","2.034338","01 06","ACK =>","","","","","","","","","","","",""
"24","2.14277","0.00218767","0.106248","05/02/23 14:14:49 +142774000 ns","2.142774","01 06","ACK =>","","","","","","","","","","","",""
"25","2.1684","0.00218667","0.0234373","05/02/23 14:14:49 +168399000 ns","2.168399","01 06","ACK =>","","","","","","","","","","","",""
"26","2.19402","0.00562467","0.0234373","05/02/23 14:14:49 +194023000 ns","2.194023","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"27","2.32673","0.00562567","0.127081","05/02/23 14:14:49 +326729000 ns","2.326729","01 78 02 81 04","=> One shot release mode","","","","78","","","","","","","",""
"28","2.4362","0.00218767","0.103845","05/02/23 14:14:49 +436200000 ns","2.4362","01 06","ACK =>","","","","","","","","","","","",""
"29","2.54662","0.00218767","0.108227","05/02/23 14:14:49 +546615000 ns","2.546615","01 06","ACK =>","","","","","","","","","","","",""
"30","2.57193","0.00218767","0.0231243","05/02/23 14:14:49 +571927000 ns","2.571927","01 06","ACK =>","","","","","","","","","","","",""
"31","3.31181","0.00218167","0.737695","05/02/23 14:14:50 +311810000 ns","3.31181","01 06","ACK =>","","","","","","","","","","","",""
"32","3.45586","0.00218767","0.141872","05/02/23 14:14:50 +455864000 ns","3.455864","01 06","ACK =>","","","","","","","","","","","",""
"33","4.35043","0.00218667","0.892374","05/02/23 14:14:51 +350426000 ns","4.350426","01 06","ACK =>","","","","","","","","","","","",""
"34","4.41542","0.00218767","0.0628113","05/02/23 14:14:51 +415424000 ns","4.415424","01 06","ACK =>","","","","","","","","","","","",""
"35","4.44105","0.00562467","0.0234373","05/02/23 14:14:51 +441049000 ns","4.441049","01 19 02 00 E4","=> Static status query","","","","19","","","","","","","",""
"36","4.49844","0.00218767","0.0517703","05/02/23 14:14:51 +498444000 ns","4.498444","01 06","ACK =>","","","","","","","","","","","",""
"37","4.52376","0.00562467","0.0231243","05/02/23 14:14:51 +523756000 ns","4.523756","01 2A 02 0A DD","=> Event 1 Status query","","","","2A","","","","","","","",""
"38","4.65032","0.00562567","0.120935","05/02/23 14:14:51 +650316000 ns","4.650316","01 1B 02 00 E6","=> Static status query","","","","1B","","","","","","","",""
"39","4.85823","0.00218767","0.202287","05/02/23 14:14:51 +858229000 ns","4.858229","01 06","ACK =>","","","","","","","","","","","",""
"40","4.87312","0.00218767","0.0127083","05/02/23 14:14:51 +873125000 ns","4.873125","01 06","ACK =>","","","","","","","","","","","",""
"41","4.97427","0.00562467","0.0989563","05/02/23 14:14:51 +974269000 ns","4.974269","01 2C 02 00 D1","=> Event 1 Status query","","","","2C","","","","","","","",""
"42","5.10218","0.00218667","0.12229","05/02/23 14:14:52 +102184000 ns","5.102184","01 06","ACK =>","","","","","","","","","","","",""
"43","5.1277","0.00218767","0.0233333","05/02/23 14:14:52 +127704000 ns","5.127704","01 06","ACK =>","","","","","","","","","","","",""
"44","5.15322","0.00562567","0.0233323","05/02/23 14:14:52 +153224000 ns","5.153224","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"45","5.31144","0.00218767","0.152594","05/02/23 14:14:52 +311444000 ns","5.311444","01 06","ACK =>","","","","","","","","","","","",""
