"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","0.103278","0.00218767","0.103278","05/02/23 13:09:00 +103278000 ns","0.103278","01 06","ACK =>","","","","","","","","","","","",""
"2","0.129007","0.00218667","0.0235413","05/02/23 13:09:00 +129007000 ns","0.129007","01 06","ACK =>","","","","","","","","","","","",""
"3","0.154735","0.00562467","0.0235413","05/02/23 13:09:00 +154735000 ns","0.154735","01 1E 02 00 E3","=> Static status query","","","","1E","","","","","","","",""
"4","0.312545","0.00218767","0.152185","05/02/23 13:09:00 +312545000 ns","0.312545","01 06","ACK =>","","","","","","","","","","","",""
"5","0.363273","0.00562567","0.0485403","05/02/23 13:09:00 +363273000 ns","0.363273","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"6","0.49525","0.00562567","0.126351","05/02/23 13:09:00 +495250000 ns","0.49525","01 20 02 0A D7","=> Event 1 Status query","","","","20","","","","","","","",""
"7","0.603894","0.00218767","0.103018","05/02/23 13:09:00 +603894000 ns","0.603894","01 06","ACK =>","","","","","","","","","","","",""
"8","0.613894","0.00562467","0.00781233","05/02/23 13:09:00 +613894000 ns","0.613894","01 11 02 00 EC","=> Static status query","","","","11","","","","","","","",""
"9","0.658262","0.00218767","0.0387433","05/02/23 13:09:00 +658262000 ns","0.658262","01 06","ACK =>","","","","","","","","","","","",""
"10","0.796489","0.00218667","0.136039","05/02/23 13:09:00 +796489000 ns","0.796489","01 06","ACK =>","","","","","","","","","","","",""
"11","0.821801","0.00562467","0.0231253","05/02/23 13:09:00 +821801000 ns","0.821801","01 12 02 00 EF","=> Static status query","","","","12","","","","","","","",""
"12","0.95534","0.00562467","0.127914","05/02/23 13:09:00 +955340000 ns","0.95534","01 23 02 0A D4","=> Event 1 Status query","","","","23","","","","","","","",""
"13","1.06586","0.00218767","0.104894","05/02/23 13:09:01 +65859000 ns","1.065859","01 06","ACK =>","","","","","","","","","","","",""
"14","1.07773","0.00562467","0.00968733","05/02/23 13:09:01 +77734000 ns","1.077734","01 14 02 00 E9","=> Static status query","","","","14","","","","","","","",""
"15","1.12305","0.00218667","0.0396873","05/02/23 13:09:01 +123046000 ns","1.123046","01 06","ACK =>","","","","","","","","","","","",""
"16","1.2645","0.00218667","0.139269","05/02/23 13:09:01 +264502000 ns","1.264502","01 06","ACK =>","","","","","","","","","","","",""
