"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1108","192.752","0.00218067","0.0551033","05/23/23 12:02:03 +752347000 ns","192.7523","01 06","ACK =>","","","","","","","","","","","",""
"1109","192.803","0.00562567","0.0488533","05/23/23 12:02:03 +803381000 ns","192.8034","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"1110","192.864","0.00218767","0.0551023","05/23/23 12:02:03 +864109000 ns","192.8641","01 06","ACK =>","","","","","","","","","","","",""
"1111","192.915","0.00562467","0.0486453","05/23/23 12:02:03 +914942000 ns","192.9149","01 28 02 0A DF","=> Event 1 Status query","","","","28","","","","","","","",""
"1112","192.975","0.00218767","0.0543743","05/23/23 12:02:03 +974941000 ns","192.9749","01 06","ACK =>","","","","","","","","","","","",""
"1113","193.228","0.00561767","0.251037","05/23/23 12:02:04 +228166000 ns","193.2282","01 19 02 00 E4","=> Static status query","","","","19","","","","","","","",""
"1114","193.294","0.00218767","0.0601033","05/23/23 12:02:04 +293887000 ns","193.2939","01 06","ACK =>","","","","","","","","","","","",""
"1115","193.345","0.00562567","0.0490613","05/23/23 12:02:04 +345136000 ns","193.3451","01 2A 02 0A DD","=> Event 1 Status query","","","","2A","","","","","","","",""
"1116","193.406","0.00218767","0.0555193","05/23/23 12:02:04 +406281000 ns","193.4063","01 06","ACK =>","","","","","","","","","","","",""
"1117","193.634","0.00562467","0.225621","05/23/23 12:02:04 +634090000 ns","193.6341","01 1B 02 00 E6","=> Static status query","","","","1B","","","","","","","",""
"1118","193.696","0.00218767","0.0562493","05/23/23 12:02:04 +695964000 ns","193.696","01 06","ACK =>","","","","","","","","","","","",""
"1119","193.747","0.00562567","0.0489503","05/23/23 12:02:04 +747102000 ns","193.7471","01 2C 02 0A DB","=> Event 1 Status query","","","","2C","","","","","","","",""
"1120","193.808","0.00218767","0.0555193","05/23/23 12:02:04 +808247000 ns","193.8082","01 06","ACK =>","","","","","","","","","","","",""
"1121","194.061","0.00562467","0.250829","05/23/23 12:02:05 +61264000 ns","194.0613","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"1122","194.129","0.00218767","0.0623943","05/23/23 12:02:05 +129283000 ns","194.1293","01 06","ACK =>","","","","","","","","","","","",""
"1123","194.155","0.00562467","0.0236453","05/23/23 12:02:05 +155116000 ns","194.1551","01 2E 02 0A D9","=> Event 1 Status query","","","","2E","","","","","","","",""
"1124","194.216","0.00218767","0.0554093","05/23/23 12:02:05 +216150000 ns","194.2162","01 06","ACK =>","","","","","","","","","","","",""
"1125","194.469","0.00562567","0.251141","05/23/23 12:02:05 +469479000 ns","194.4695","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"1126","194.531","0.00218767","0.0560403","05/23/23 12:02:05 +531145000 ns","194.5311","01 06","ACK =>","","","","","","","","","","","",""
"1127","194.582","0.00562567","0.0486443","05/23/23 12:02:05 +581977000 ns","194.582","01 20 02 0A D7","=> Event 1 Status query","","","","20","","","","","","","",""
"1128","194.644","0.00218667","0.0563533","05/23/23 12:02:05 +643956000 ns","194.644","01 06","ACK =>","","","","","","","","","","","",""
"1129","194.897","0.00562467","0.250927","05/23/23 12:02:05 +897070000 ns","194.8971","01 11 02 00 EC","=> Static status query","","","","11","","","","","","","",""
"1130","194.985","0.00218767","0.0826023","05/23/23 12:02:05 +985297000 ns","194.9853","01 06","ACK =>","","","","","","","","","","","",""
"1131","195.011","0.00562467","0.0234373","05/23/23 12:02:06 +10922000 ns","195.0109","01 22 02 0A D5","=> Event 1 Status query","","","","22","","","","","","","",""
"1132","195.077","0.00218767","0.0603113","05/23/23 12:02:06 +76858000 ns","195.0769","01 06","ACK =>","","","","","","","","","","","",""
"1133","195.33","0.00562567","0.251447","05/23/23 12:02:06 +330493000 ns","195.3305","01 13 02 00 EE","=> Static status query","","","","13","","","","","","","",""
"1134","195.399","0.00218767","0.0626023","05/23/23 12:02:06 +398721000 ns","195.3987","01 06","ACK =>","","","","","","","","","","","",""
"1135","195.424","0.00562467","0.0235413","05/23/23 12:02:06 +424450000 ns","195.4245","01 24 02 0A D3","=> Event 1 Status query","","","","24","","","","","","","",""
"1136","195.485","0.00218767","0.0548953","05/23/23 12:02:06 +484970000 ns","195.485","01 06","ACK =>","","","","","","","","","","","",""
"1137","195.739","0.00562467","0.251447","05/23/23 12:02:06 +738605000 ns","195.7386","01 15 02 00 E8","=> Static status query","","","","15","","","","","","","",""
"1138","195.802","0.00218767","0.0577073","05/23/23 12:02:06 +801937000 ns","195.8019","01 06","ACK =>","","","","","","","","","","","",""
"1139","195.853","0.00562467","0.0488533","05/23/23 12:02:06 +852978000 ns","195.853","01 26 02 0A D1","=> Event 1 Status query","","","","26","","","","","","","",""
"1140","195.914","0.00218767","0.0551033","05/23/23 12:02:06 +913706000 ns","195.9137","01 06","ACK =>","","","","","","","","","","","",""
"1141","196.167","0.00562467","0.251343","05/23/23 12:02:07 +167237000 ns","196.1672","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"1142","196.235","0.00218667","0.0622913","05/23/23 12:02:07 +235153000 ns","196.2352","01 06","ACK =>","","","","","","","","","","","",""
"1143","196.261","0.00562467","0.0236463","05/23/23 12:02:07 +260986000 ns","196.261","01 28 02 0A DF","=> Event 1 Status query","","","","28","","","","","","","",""
"1144","196.322","0.00218767","0.0553113","05/23/23 12:02:07 +321922000 ns","196.3219","01 06","ACK =>","","","","","","","","","","","",""
"1145","196.575","0.00562467","0.250926","05/23/23 12:02:07 +575036000 ns","196.575","01 19 02 00 E4","=> Static status query","","","","19","","","","","","","",""
"1146","196.638","0.00218767","0.0573953","05/23/23 12:02:07 +638056000 ns","196.6381","01 06","ACK =>","","","","","","","","","","","",""
"1147","196.689","0.00562467","0.0488533","05/23/23 12:02:07 +689097000 ns","196.6891","01 2A 02 0A DD","=> Event 1 Status query","","","","2A","","","","","","","",""
"1148","196.75","0.00218767","0.0553113","05/23/23 12:02:07 +750033000 ns","196.75","01 06","ACK =>","","","","","","","","","","","",""
"1149","196.801","0.00562467","0.0487493","05/23/23 12:02:07 +800970000 ns","196.801","01 1B 02 00 E6","=> Static status query","","","","1B","","","","","","","",""
"1150","196.863","0.00218767","0.0563533","05/23/23 12:02:07 +862948000 ns","196.8629","01 06","ACK =>","","","","","","","","","","","",""
"1151","196.889","0.00562567","0.0239573","05/23/23 12:02:07 +889093000 ns","196.8891","01 2C 02 0A DB","=> Event 1 Status query","","","","2C","","","","","","","",""
"1152","196.95","0.00218767","0.0548943","05/23/23 12:02:07 +949613000 ns","196.9496","01 06","ACK =>","","","","","","","","","","","",""
"1153","197.228","0.00562467","0.276343","05/23/23 12:02:08 +228144000 ns","197.2281","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"1154","197.296","0.00218667","0.0619783","05/23/23 12:02:08 +295747000 ns","197.2957","01 06","ACK =>","","","","","","","","","","","",""
"1155","197.321","0.00562567","0.0235413","05/23/23 12:02:08 +321475000 ns","197.3215","01 2E 02 0A D9","=> Event 1 Status query","","","","2E","","","","","","","",""
"1156","197.382","0.00218767","0.0546863","05/23/23 12:02:08 +381787000 ns","197.3818","01 06","ACK =>","","","","","","","","","","","",""
"1157","197.433","0.00562567","0.0487483","05/23/23 12:02:08 +432723000 ns","197.4327","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"1158","197.494","0.00218767","0.0556233","05/23/23 12:02:08 +493972000 ns","197.494","01 06","ACK =>","","","","","","","","","","","",""
"1159","197.52","0.00562467","0.0241603","05/23/23 12:02:08 +520320000 ns","197.5203","01 20 02 0A D7","=> Event 1 Status query","","","","20","","","","","","","",""
"1160","197.586","0.00218667","0.0599993","05/23/23 12:02:08 +585944000 ns","197.5859","01 06","ACK =>","","","","","","","","","","","",""
"1161","197.637","0.00562467","0.0486453","05/23/23 12:02:08 +636776000 ns","197.6368","01 11 02 00 EC","=> Static status query","","","","11","","","","","","","",""
"1162","197.699","0.00218767","0.0565613","05/23/23 12:02:08 +698962000 ns","197.699","01 06","ACK =>","","","","","","","","","","","",""
"1163","197.75","0.00562467","0.0487493","05/23/23 12:02:08 +749899000 ns","197.7499","01 22 02 0A D5","=> Event 1 Status query","","","","22","","","","","","","",""
"1164","197.811","0.00218767","0.0554163","05/23/23 12:02:08 +810940000 ns","197.8109","01 06","ACK =>","","","","","","","","","","","",""
"1165","198.065","0.00562467","0.251655","05/23/23 12:02:09 +64783000 ns","198.0648","01 13 02 00 EE","=> Static status query","","","","13","","","","","","","",""
"1166","198.132","0.00218767","0.0613533","05/23/23 12:02:09 +131761000 ns","198.1318","01 06","ACK =>","","","","","","","","","","","",""
"1167","198.157","0.00562467","0.0235413","05/23/23 12:02:09 +157490000 ns","198.1575","01 24 02 0A D3","=> Event 1 Status query","","","","24","","","","","","","",""
"1168","198.218","0.00218767","0.0544783","05/23/23 12:02:09 +217593000 ns","198.2176","01 06","ACK =>","","","","","","","","","","","",""
"1169","198.471","0.00562467","0.251447","05/23/23 12:02:09 +471228000 ns","198.4712","01 15 02 00 E8","=> Static status query","","","","15","","","","","","","",""
"1170","198.535","0.00218667","0.0579163","05/23/23 12:02:09 +534769000 ns","198.5348","01 06","ACK =>","","","","","","","","","","","",""
"1171","198.586","0.00562467","0.0487493","05/23/23 12:02:09 +585705000 ns","198.5857","01 26 02 0A D1","=> Event 1 Status query","","","","26","","","","","","","",""
"1172","198.646","0.00218767","0.0551033","05/23/23 12:02:09 +646433000 ns","198.6464","01 06","ACK =>","","","","","","","","","","","",""
"1173","198.697","0.00562467","0.0487493","05/23/23 12:02:09 +697370000 ns","198.6974","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"1174","198.76","0.00218767","0.0567703","05/23/23 12:02:09 +759765000 ns","198.7598","01 06","ACK =>","","","","","","","","","","","",""
"1175","198.785","0.00562567","0.0234363","05/23/23 12:02:09 +785389000 ns","198.7854","01 28 02 0A DF","=> Event 1 Status query","","","","28","","","","","","","",""
"1176","198.846","0.00218767","0.0549983","05/23/23 12:02:09 +846013000 ns","198.846","01 06","ACK =>","","","","","","","","","","","",""
"1177","198.922","0.00562467","0.0740613","05/23/23 12:02:09 +922262000 ns","198.9223","01 19 02 00 E4","=> Static status query","","","","19","","","","","","","",""
"1178","198.985","0.00218667","0.0569723","05/23/23 12:02:09 +984859000 ns","198.9849","01 06","ACK =>","","","","","","","","","","","",""
"1179","199.01","0.00562467","0.0234373","05/23/23 12:02:10 +10483000 ns","199.0105","01 2A 02 0A DD","=> Event 1 Status query","","","","2A","","","","","","","",""
"1180","199.071","0.00218667","0.0546873","05/23/23 12:02:10 +70795000 ns","199.0708","01 06","ACK =>","","","","","","","","","","","",""
"1181","199.325","0.00562467","0.251767","05/23/23 12:02:10 +324749000 ns","199.3248","01 1B 02 00 E6","=> Static status query","","","","1B","","","","","","","",""
"1182","199.387","0.00218767","0.0564573","05/23/23 12:02:10 +386831000 ns","199.3868","01 06","ACK =>","","","","","","","","","","","",""
"1183","199.438","0.00562467","0.0491593","05/23/23 12:02:10 +438178000 ns","199.4382","01 2C 02 0A DB","=> Event 1 Status query","","","","2C","","","","","","","",""
"1184","199.499","0.00218767","0.0549993","05/23/23 12:02:10 +498802000 ns","199.4988","01 06","ACK =>","","","","","","","","","","","",""
"1185","199.55","0.00562567","0.0486443","05/23/23 12:02:10 +549634000 ns","199.5496","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"1186","199.612","0.00218767","0.0562483","05/23/23 12:02:10 +611508000 ns","199.6115","01 06","ACK =>","","","","","","","","","","","",""
"1187","199.637","0.00562467","0.0234373","05/23/23 12:02:10 +637133000 ns","199.6371","01 2E 02 0A D9","=> Event 1 Status query","","","","2E","","","","","","","",""
"1188","199.698","0.00218767","0.0547903","05/23/23 12:02:10 +697548000 ns","199.6976","01 06","ACK =>","","","","","","","","","","","",""
"1189","199.749","0.00562467","0.0488533","05/23/23 12:02:10 +748589000 ns","199.7486","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"1190","199.81","0.00218767","0.0556243","05/23/23 12:02:10 +809838000 ns","199.8098","01 06","ACK =>","","","","","","","","","","","",""
