"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"96","52.1952","0.00677067","0.128422","05/02/23 14:06:04 +195220000 ns","52.19522","01 2A 03 18 00 CE","<= Event 1 Status reply","18 00","","","2A","","","","","","","",""
"97","52.2148","0.00218767","0.0128123","05/02/23 14:06:04 +214803000 ns","52.2148","01 06","ACK <=","","","","","","","","","","","",""
"98","52.3482","0.0106247","0.131241","05/02/23 14:06:04 +348232000 ns","52.34823","01 1B 05 03 08 31 0C 03 EC","<= Static status reply","","","","1B","","","","","","","",""
"99","52.3702","0.00218767","0.0113533","05/02/23 14:06:04 +370210000 ns","52.37021","01 06","ACK <=","","","","","","","","","","","",""
"100","52.5083","0.00677067","0.135922","05/02/23 14:06:04 +508320000 ns","52.50832","01 2C 03 18 00 C8","<= Event 1 Status reply","18 00","","","2C","","","","","","","",""
"101","52.5305","0.00218767","0.0154163","05/02/23 14:06:04 +530507000 ns","52.53051","01 06","ACK <=","","","","","","","","","","","",""
"102","52.6691","0.00677067","0.136449","05/02/23 14:06:04 +669144000 ns","52.66914","01 2D 03 18 00 C9","<= Event 1 Status reply","18 00","","","2D","","","","","","","",""
"103","52.6916","0.00218767","0.0157293","05/02/23 14:06:04 +691644000 ns","52.69164","01 06","ACK <=","","","","","","","","","","","",""
"104","52.8301","0.0103127","0.136234","05/02/23 14:06:04 +830066000 ns","52.83007","01 1E 05 03 08 31 0C 03 E9","<= Static status reply","","","","1E","","","","","","","",""
"105","52.954","0.00218667","0.113637","05/02/23 14:06:04 +954016000 ns","52.95402","01 06","ACK <=","","","","","","","","","","","",""
"106","53.0383","0.0105207","0.0820763","05/02/23 14:06:05 +38279000 ns","53.03828","01 1E 05 03 08 31 0C 03 E9","<= Static status reply","","","","1E","","","","","","","",""
"107","53.0555","0.00718667","0.00666633","05/02/23 14:06:05 +55466000 ns","53.05547","01 2F 03 18 00 CB","<= Event 1 Status reply","18 00","","","2F","","","","","","","",""
"108","53.2255","0.00239567","0.162797","05/02/23 14:06:05 +225450000 ns","53.22545","01 06","ACK <=","","","","","","","","","","","",""
"109","53.2343","0.0102077","0.00645833","05/02/23 14:06:05 +234304000 ns","53.2343","01 10 05 03 08 31 0C 03 E7","<= Static status reply","","","","10","","","","","","","",""
"110","53.3648","0.00218767","0.120304","05/02/23 14:06:05 +364816000 ns","53.36481","01 06","ACK <=","","","","","","","","","","","",""
"111","53.444","0.0106247","0.0769713","05/02/23 14:06:05 +443975000 ns","53.44397","01 10 05 03 08 31 0C 03 E7","<= Static status reply","","","","10","","","","","","","",""
"112","53.4585","0.00708267","0.00385433","05/02/23 14:06:05 +458454000 ns","53.45845","01 21 03 18 00 C5","<= Event 1 Status reply","18 00","","","21","","","","","","","",""
"113","53.6295","0.00218767","0.163949","05/02/23 14:06:05 +629486000 ns","53.62949","01 06","ACK <=","","","","","","","","","","","",""
"114","53.6384","0.0104157","0.00676433","05/02/23 14:06:05 +638438000 ns","53.63844","01 12 05 03 08 31 0C 03 E5","<= Static status reply","","","","12","","","","","","","",""
"115","53.7675","0.00218767","0.118637","05/02/23 14:06:05 +767491000 ns","53.76749","01 06","ACK <=","","","","","","","","","","","",""
"116","53.8569","0.0102087","0.0871793","05/02/23 14:06:05 +856858000 ns","53.85686","01 12 05 03 08 31 0C 03 E5","<= Static status reply","","","","12","","","","","","","",""
"117","53.8753","0.00677067","0.00822933","05/02/23 14:06:05 +875296000 ns","53.8753","01 23 03 18 00 C7","<= Event 1 Status reply","18 00","","","23","","","","","","","",""
"118","54.0457","0.00239567","0.163636","05/02/23 14:06:06 +45703000 ns","54.0457","01 06","ACK <=","","","","","","","","","","","",""
"119","54.0553","0.0106247","0.00718133","05/02/23 14:06:06 +55280000 ns","54.05528","01 14 05 03 08 31 0C 03 E3","<= Static status reply","","","","14","","","","","","","",""
"120","54.2345","0.00239567","0.168636","05/02/23 14:06:06 +234541000 ns","54.23454","01 06","ACK <=","","","","","","","","","","","",""
"121","54.2449","0.0104167","0.00791633","05/02/23 14:06:06 +244853000 ns","54.24485","01 15 05 03 08 31 0C 03 E2","<= Static status reply","","","","15","","","","","","","",""
"122","54.3664","0.00218667","0.111131","05/02/23 14:06:06 +366401000 ns","54.3664","01 06","ACK <=","","","","","","","","","","","",""
"123","54.453","0.0106247","0.0843743","05/02/23 14:06:06 +452962000 ns","54.45296","01 15 05 03 08 31 0C 03 E2","<= Static status reply","","","","15","","","","","","","",""
"124","54.4702","0.00718767","0.00665933","05/02/23 14:06:06 +470246000 ns","54.47025","01 26 03 18 00 C2","<= Event 1 Status reply","18 00","","","26","","","","","","","",""
"125","54.493","0.00218767","0.0155203","05/02/23 14:06:06 +492954000 ns","54.49295","01 06","ACK <=","","","","","","","","","","","",""
"126","54.599","0.0105207","0.103846","05/02/23 14:06:06 +598988000 ns","54.59899","01 17 05 03 08 31 0C 03 E0","<= Static status reply","","","","17","","","","","","","",""
"127","54.7224","0.00218667","0.112908","05/02/23 14:06:06 +722417000 ns","54.72242","01 06","ACK <=","","","","","","","","","","","",""
"128","54.8105","0.0106247","0.0859303","05/02/23 14:06:06 +810534000 ns","54.81054","01 17 05 03 08 31 0C 03 E0","<= Static status reply","","","","17","","","","","","","",""
"129","54.8254","0.00718767","0.00427033","05/02/23 14:06:06 +825429000 ns","54.82543","01 28 03 18 00 CC","<= Event 1 Status reply","18 00","","","28","","","","","","","",""

