"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","0.009215","0.00218767","0.009215","04/25/23 08:59:37 +9215000 ns","0.009215","01 06","ACK =>","","","","","","","","","","","",""
"2","0.033277","0.00218767","0.0218743","04/25/23 08:59:37 +33277000 ns","0.033277","01 06","ACK =>","","","","","","","","","","","",""
"3","0.058589","0.00218767","0.0231243","04/25/23 08:59:37 +58589000 ns","0.058589","01 06","ACK =>","","","","","","","","","","","",""
"4","0.184629","0.00562467","0.123852","04/25/23 08:59:37 +184629000 ns","0.184629","01 12 02 00 EF","=> Static status query","","","","12","","","","","","","",""
"5","0.345043","0.00562467","0.154789","04/25/23 08:59:37 +345043000 ns","0.345043","01 23 02 6F B1","=> Event 1 Status query","","","","23","","","","","","","",""
"6","0.553164","0.00218767","0.202496","04/25/23 08:59:37 +553164000 ns","0.553164","01 06","ACK =>","","","","","","","","","","","",""
"7","0.577226","0.00218767","0.0218743","04/25/23 08:59:37 +577226000 ns","0.577226","01 06","ACK =>","","","","","","","","","","","",""
"8","0.602539","0.00218667","0.0231253","04/25/23 08:59:37 +602539000 ns","0.602539","01 06","ACK =>","","","","","","","","","","","",""
"9","0.753884","0.00562467","0.149158","04/25/23 08:59:37 +753884000 ns","0.753884","01 14 02 00 E9","=> Static status query","","","","14","","","","","","","",""
"10","0.905027","0.00562467","0.145518","04/25/23 08:59:37 +905027000 ns","0.905027","01 25 02 6F B7","=> Event 1 Status query","","","","25","","","","","","","",""
"11","1.11315","0.00218767","0.202496","04/25/23 08:59:38 +113148000 ns","1.113148","01 06","ACK =>","","","","","","","","","","","",""
"12","1.13711","0.00218767","0.0217703","04/25/23 08:59:38 +137106000 ns","1.137106","01 06","ACK =>","","","","","","","","","","","",""
"13","1.16242","0.00218767","0.0231243","04/25/23 08:59:38 +162418000 ns","1.162418","01 06","ACK =>","","","","","","","","","","","",""
"14","153.953","0.00562567","152.789","04/25/23 09:02:10 +953282000 ns","153.9533","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"15","154.256","0.00562467","0.296967","04/25/23 09:02:11 +255875000 ns","154.2559","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"16","154.583","0.00562467","0.321974","04/25/23 09:02:11 +583474000 ns","154.5835","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"17","157.178","0.00562467","2.58931","04/25/23 09:02:14 +178410000 ns","157.1784","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
