"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","142.775","0.00562467","142.775","04/25/23 08:49:48 +774616000 ns","142.7746","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"2","143.077","0.00562467","0.297182","04/25/23 08:49:49 +77423000 ns","143.0774","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"3","143.379","0.00562567","0.296342","04/25/23 08:49:49 +379390000 ns","143.3794","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"4","145.995","0.00562567","2.61003","04/25/23 08:49:51 +995049000 ns","145.9951","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"5","146.181","0.00218767","0.180517","04/25/23 08:49:52 +181192000 ns","146.1812","01 06","ACK =>","","","","","","","","","","","",""
"6","156.048","0.00218767","9.86432","04/25/23 08:50:02 +47698000 ns","156.0477","01 06","ACK =>","","","","","","","","","","","",""
"7","156.096","0.00218767","0.0457283","04/25/23 08:50:02 +95614000 ns","156.0956","01 06","ACK =>","","","","","","","","","","","",""
"8","156.979","0.00677067","0.880811","04/25/23 08:50:02 +978613000 ns","156.9786","01 C1 03 55 55 3D","=> Update breakthrough force","","","","C1","","","","","","","",""
"9","157.04","0.00218767","0.0543743","04/25/23 08:50:03 +39758000 ns","157.0398","01 06","ACK =>","","","","","","","","","","","",""
"10","160.216","0.00562567","3.17429","04/25/23 08:50:06 +216234000 ns","160.2162","01 B2 02 FF B0","=> EBLU Query","","","","B2","","","","","","","",""
"11","160.271","0.00218767","0.0493733","04/25/23 08:50:06 +271233000 ns","160.2712","01 06","ACK =>","","","","","","","","","","","",""
"12","163.474","0.00562467","3.20085","04/25/23 08:50:09 +474272000 ns","163.4743","01 B3 02 FF B1","=> EBLU Query","","","","B3","","","","","","","",""
"13","163.535","0.00218767","0.0555193","04/25/23 08:50:09 +535416000 ns","163.5354","01 06","ACK =>","","","","","","","","","","","",""
"14","166.709","0.00562467","3.1718","04/25/23 08:50:12 +709399000 ns","166.7094","01 B4 02 FF B6","=> EBLU Query","","","","B4","","","","","","","",""
"15","166.767","0.00218767","0.0517703","04/25/23 08:50:12 +766794000 ns","166.7668","01 06","ACK =>","","","","","","","","","","","",""
"16","169.922","0.00562467","3.15314","04/25/23 08:50:15 +922125000 ns","169.9221","01 B5 02 FF B7","=> EBLU Query","","","","B5","","","","","","","",""
"17","169.983","0.00218667","0.0549993","04/25/23 08:50:15 +982749000 ns","169.9827","01 06","ACK =>","","","","","","","","","","","",""
"18","173.154","0.00562567","3.16898","04/25/23 08:50:19 +153912000 ns","173.1539","01 B6 02 FF B4","=> EBLU Query","","","","B6","","","","","","","",""
"19","173.215","0.00218767","0.0549983","04/25/23 08:50:19 +214536000 ns","173.2145","01 06","ACK =>","","","","","","","","","","","",""
"20","174.021","0.00562467","0.804355","04/25/23 08:50:20 +21079000 ns","174.0211","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"21","174.094","0.00218767","0.0677073","04/25/23 08:50:20 +94411000 ns","174.0944","01 06","ACK =>","","","","","","","","","","","",""
"22","174.145","0.00562467","0.0483323","04/25/23 08:50:20 +144931000 ns","174.1449","01 28 02 6F BA","=> Event 1 Status query","","","","28","","","","","","","",""
"23","174.206","0.00218767","0.0557283","04/25/23 08:50:20 +206284000 ns","174.2063","01 06","ACK =>","","","","","","","","","","","",""
"24","174.283","0.00562467","0.0741653","04/25/23 08:50:20 +282637000 ns","174.2826","01 A9 02 82 D6","=> change mode","","","","A9","","","","","","","",""
"25","174.437","0.00562467","0.148324","04/25/23 08:50:20 +436586000 ns","174.4366","01 5A 02 03 A4","=> Set credit score maximum","","","","5A","","","","","","","",""
"26","174.58","0.00562467","0.138227","04/25/23 08:50:20 +580438000 ns","174.5804","01 1B 02 00 E6","=> Static status query","","","","1B","","","","","","","",""
"27","174.638","0.00218767","0.0522903","04/25/23 08:50:20 +638353000 ns","174.6384","01 06","ACK =>","","","","","","","","","","","",""
"28","174.689","0.00562467","0.0485413","04/25/23 08:50:20 +689082000 ns","174.6891","01 2C 02 6F BE","=> Event 1 Status query","","","","2C","","","","","","","",""
"29","174.751","0.00218767","0.0558323","04/25/23 08:50:20 +750539000 ns","174.7505","01 06","ACK =>","","","","","","","","","","","",""
"30","176.037","0.00562467","1.28455","04/25/23 08:50:22 +37275000 ns","176.0373","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"31","176.191","0.00562467","0.148331","04/25/23 08:50:22 +191231000 ns","176.1912","01 2E 02 6F BC","=> Event 1 Status query","","","","2E","","","","","","","",""
"32","176.395","0.00218767","0.198434","04/25/23 08:50:22 +395290000 ns","176.3953","01 06","ACK =>","","","","","","","","","","","",""
"33","176.421","0.00218767","0.0236383","04/25/23 08:50:22 +421116000 ns","176.4211","01 06","ACK =>","","","","","","","","","","","",""
"34","176.446","0.00218767","0.0230203","04/25/23 08:50:22 +446324000 ns","176.4463","01 06","ACK =>","","","","","","","","","","","",""
"35","176.472","0.00562567","0.0232283","04/25/23 08:50:22 +471740000 ns","176.4717","01 AF 02 81 D3","=> change mode","","","","AF","","","","","","","",""
"36","176.558","0.00218667","0.0810403","04/25/23 08:50:22 +558406000 ns","176.5584","01 06","ACK =>","","","","","","","","","","","",""
"37","176.581","0.00562567","0.0204163","04/25/23 08:50:22 +581009000 ns","176.581","01 10 02 00 ED","=> Static status query","","","","10","","","","","","","",""
"38","176.744","0.00218767","0.157809","04/25/23 08:50:22 +744444000 ns","176.7444","01 06","ACK =>","","","","","","","","","","","",""
"39","176.773","0.00562467","0.0266663","04/25/23 08:50:22 +773298000 ns","176.7733","01 21 02 6F B3","=> Event 1 Status query","","","","21","","","","","","","",""
"40","176.932","0.00218767","0.153539","04/25/23 08:50:22 +932462000 ns","176.9325","01 06","ACK =>","","","","","","","","","","","",""
"41","176.974","0.00218767","0.0394783","04/25/23 08:50:22 +974128000 ns","176.9741","01 06","ACK =>","","","","","","","","","","","",""
"42","177.022","0.00218767","0.0458323","04/25/23 08:50:23 +22148000 ns","177.0221","01 06","ACK =>","","","","","","","","","","","",""
"43","177.123","0.00562467","0.0985333","04/25/23 08:50:23 +122869000 ns","177.1229","01 12 02 00 EF","=> Static status query","","","","12","","","","","","","",""
"44","177.198","0.00218767","0.0697903","04/25/23 08:50:23 +198284000 ns","177.1983","01 06","ACK =>","","","","","","","","","","","",""
"45","177.249","0.00562467","0.0483323","04/25/23 08:50:23 +248804000 ns","177.2488","01 23 02 6F B1","=> Event 1 Status query","","","","23","","","","","","","",""
"46","177.31","0.00218667","0.0559373","04/25/23 08:50:23 +310366000 ns","177.3104","01 06","ACK =>","","","","","","","","","","","",""
"47","177.663","0.00562467","0.350515","04/25/23 08:50:23 +663068000 ns","177.6631","01 14 02 00 E9","=> Static status query","","","","14","","","","","","","",""
"48","177.726","0.00218767","0.0574993","04/25/23 08:50:23 +726192000 ns","177.7262","01 06","ACK =>","","","","","","","","","","","",""
"49","177.802","0.00562467","0.0735333","04/25/23 08:50:23 +801913000 ns","177.8019","01 25 02 6F B7","=> Event 1 Status query","","","","25","","","","","","","",""
"50","177.87","0.00218767","0.0624993","04/25/23 08:50:23 +870037000 ns","177.87","01 06","ACK =>","","","","","","","","","","","",""
"51","178.197","0.00562467","0.324682","04/25/23 08:50:24 +196907000 ns","178.1969","01 16 02 00 EB","=> Static status query","","","","16","","","","","","","",""
"52","178.347","0.00562467","0.144789","04/25/23 08:50:24 +347321000 ns","178.3473","01 27 02 6F B5","=> Event 1 Status query","","","","27","","","","","","","",""
"53","178.453","0.00218767","0.100102","04/25/23 08:50:24 +453048000 ns","178.453","01 06","ACK =>","","","","","","","","","","","",""
"54","178.469","0.00218667","0.0139583","04/25/23 08:50:24 +469194000 ns","178.4692","01 06","ACK =>","","","","","","","","","","","",""
"55","178.495","0.00218767","0.0233263","04/25/23 08:50:24 +494707000 ns","178.4947","01 06","ACK =>","","","","","","","","","","","",""
"56","178.747","0.00562567","0.250412","04/25/23 08:50:24 +747307000 ns","178.7473","01 18 02 00 E5","=> Static status query","","","","18","","","","","","","",""
"57","178.814","0.00218767","0.0613523","04/25/23 08:50:24 +814285000 ns","178.8143","01 06","ACK =>","","","","","","","","","","","",""
"58","178.89","0.00562467","0.0734363","04/25/23 08:50:24 +889909000 ns","178.8899","01 29 02 6F BB","=> Event 1 Status query","","","","29","","","","","","","",""
"59","179.06","0.00218767","0.164685","04/25/23 08:50:25 +60219000 ns","179.0602","01 06","ACK =>","","","","","","","","","","","",""
"60","179.287","0.00562467","0.224781","04/25/23 08:50:25 +287188000 ns","179.2872","01 1A 02 00 E7","=> Static status query","","","","1A","","","","","","","",""
"61","179.435","0.00562467","0.142497","04/25/23 08:50:25 +435310000 ns","179.4353","01 2B 02 6F B9","=> Event 1 Status query","","","","2B","","","","","","","",""
"62","179.541","0.00218767","0.0999983","04/25/23 08:50:25 +540933000 ns","179.5409","01 06","ACK =>","","","","","","","","","","","",""
"63","179.557","0.00218667","0.0138543","04/25/23 08:50:25 +556975000 ns","179.557","01 06","ACK =>","","","","","","","","","","","",""
"64","179.582","0.00218767","0.0229163","04/25/23 08:50:25 +582078000 ns","179.5821","01 06","ACK =>","","","","","","","","","","","",""
"65","179.834","0.00562467","0.249371","04/25/23 08:50:25 +833637000 ns","179.8336","01 1C 02 00 E1","=> Static status query","","","","1C","","","","","","","",""
"66","179.902","0.00218767","0.0628043","04/25/23 08:50:25 +902066000 ns","179.9021","01 06","ACK =>","","","","","","","","","","","",""
"67","179.952","0.00562467","0.0481243","04/25/23 08:50:25 +952378000 ns","179.9524","01 2D 02 6F BF","=> Event 1 Status query","","","","2D","","","","","","","",""
"68","180.132","0.00218767","0.174268","04/25/23 08:50:26 +132271000 ns","180.1323","01 06","ACK =>","","","","","","","","","","","",""
"69","180.359","0.00562467","0.224371","04/25/23 08:50:26 +358830000 ns","180.3588","01 1E 02 00 E3","=> Static status query","","","","1E","","","","","","","",""
"70","180.43","0.00218767","0.0656233","04/25/23 08:50:26 +430078000 ns","180.4301","01 06","ACK =>","","","","","","","","","","","",""
"71","180.506","0.00562467","0.0733323","04/25/23 08:50:26 +505598000 ns","180.5056","01 2F 02 6F BD","=> Event 1 Status query","","","","2F","","","","","","","",""
"72","180.676","0.00218667","0.164991","04/25/23 08:50:26 +676214000 ns","180.6762","01 06","ACK =>","","","","","","","","","","","",""
"73","180.903","0.00562467","0.224371","04/25/23 08:50:26 +902772000 ns","180.9028","01 10 02 00 ED","=> Static status query","","","","10","","","","","","","",""
"74","180.974","0.00218767","0.0655203","04/25/23 08:50:26 +973917000 ns","180.9739","01 06","ACK =>","","","","","","","","","","","",""
"75","181.05","0.00562467","0.0737483","04/25/23 08:50:27 +49853000 ns","181.0499","01 21 02 6F B3","=> Event 1 Status query","","","","21","","","","","","","",""
"76","181.118","0.00218767","0.0624993","04/25/23 08:50:27 +117977000 ns","181.118","01 06","ACK =>","","","","","","","","","","","",""
"77","181.445","0.00562467","0.324779","04/25/23 08:50:27 +444944000 ns","181.4449","01 12 02 00 EF","=> Static status query","","","","12","","","","","","","",""
"78","181.595","0.00562467","0.144685","04/25/23 08:50:27 +595254000 ns","181.5953","01 23 02 6F B1","=> Event 1 Status query","","","","23","","","","","","","",""
"79","181.807","0.00218767","0.206246","04/25/23 08:50:27 +807125000 ns","181.8071","01 06","ACK =>","","","","","","","","","","","",""
"80","181.829","0.00218767","0.0196873","04/25/23 08:50:27 +829000000 ns","181.829","01 06","ACK =>","","","","","","","","","","","",""
"81","181.854","0.00218767","0.0230203","04/25/23 08:50:27 +854208000 ns","181.8542","01 06","ACK =>","","","","","","","","","","","",""
"82","181.98","0.00562467","0.123845","04/25/23 08:50:27 +980241000 ns","181.9802","01 14 02 00 E9","=> Static status query","","","","14","","","","","","","",""
"83","182.046","0.00218767","0.0599993","04/25/23 08:50:28 +45865000 ns","182.0459","01 06","ACK =>","","","","","","","","","","","",""
"84","182.121","0.00562467","0.0732273","04/25/23 08:50:28 +121280000 ns","182.1213","01 25 02 6F B7","=> Event 1 Status query","","","","25","","","","","","","",""
"85","182.19","0.00218767","0.0632283","04/25/23 08:50:28 +190133000 ns","182.1901","01 06","ACK =>","","","","","","","","","","","",""
"86","182.543","0.00562467","0.350202","04/25/23 08:50:28 +542523000 ns","182.5425","01 16 02 00 EB","=> Static status query","","","","16","","","","","","","",""
"87","182.699","0.00562467","0.150824","04/25/23 08:50:28 +698972000 ns","182.699","01 27 02 6F B5","=> Event 1 Status query","","","","27","","","","","","","",""
"88","182.907","0.00218767","0.202497","04/25/23 08:50:28 +907094000 ns","182.9071","01 06","ACK =>","","","","","","","","","","","",""
"89","182.933","0.00218767","0.0235403","04/25/23 08:50:28 +932822000 ns","182.9328","01 06","ACK =>","","","","","","","","","","","",""
"90","182.958","0.00218767","0.0230203","04/25/23 08:50:28 +958030000 ns","182.958","01 06","ACK =>","","","","","","","","","","","",""
"91","183.084","0.00562467","0.123956","04/25/23 08:50:29 +84174000 ns","183.0842","01 18 02 00 E5","=> Static status query","","","","18","","","","","","","",""
"92","183.15","0.00218767","0.0601033","04/25/23 08:50:29 +149902000 ns","183.1499","01 06","ACK =>","","","","","","","","","","","",""
"93","183.605","0.00562467","0.453215","04/25/23 08:50:29 +605305000 ns","183.6053","01 19 02 00 E4","=> Static status query","","","","19","","","","","","","",""
"94","183.678","0.00218767","0.0669773","04/25/23 08:50:29 +677907000 ns","183.6779","01 06","ACK =>","","","","","","","","","","","",""
"95","183.754","0.00562467","0.0734363","04/25/23 08:50:29 +753531000 ns","183.7535","01 2A 02 6F B8","=> Event 1 Status query","","","","2A","","","","","","","",""
"96","183.924","0.00218767","0.16531","04/25/23 08:50:29 +924466000 ns","183.9245","01 06","ACK =>","","","","","","","","","","","",""
"97","184.152","0.00562467","0.224989","04/25/23 08:50:30 +151643000 ns","184.1516","01 1B 02 00 E6","=> Static status query","","","","1B","","","","","","","",""
"98","184.222","0.00218767","0.0644783","04/25/23 08:50:30 +221746000 ns","184.2217","01 06","ACK =>","","","","","","","","","","","",""
"99","184.297","0.00562567","0.0733313","04/25/23 08:50:30 +297265000 ns","184.2973","01 2C 02 6F BE","=> Event 1 Status query","","","","2C","","","","","","","",""
"100","184.366","0.00218767","0.0628113","04/25/23 08:50:30 +365702000 ns","184.3657","01 06","ACK =>","","","","","","","","","","","",""
"101","184.693","0.00561867","0.324785","04/25/23 08:50:30 +692675000 ns","184.6927","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"102","184.847","0.00562467","0.148956","04/25/23 08:50:30 +847250000 ns","184.8472","01 2E 02 6F BC","=> Event 1 Status query","","","","2E","","","","","","","",""
"103","184.974","0.00218667","0.120727","04/25/23 08:50:30 +973602000 ns","184.9736","01 06","ACK =>","","","","","","","","","","","",""
"104","185.022","0.00218767","0.0459373","04/25/23 08:50:31 +21726000 ns","185.0217","01 06","ACK =>","","","","","","","","","","","",""
"105","185.223","0.00562567","0.199579","04/25/23 08:50:31 +223493000 ns","185.2235","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"106","185.294","0.00218667","0.0646863","04/25/23 08:50:31 +293805000 ns","185.2938","01 06","ACK =>","","","","","","","","","","","",""
"107","185.369","0.00561867","0.0733323","04/25/23 08:50:31 +369324000 ns","185.3693","01 20 02 6F B2","=> Event 1 Status query","","","","20","","","","","","","",""
"108","185.438","0.00218767","0.0629153","04/25/23 08:50:31 +437858000 ns","185.4379","01 06","ACK =>","","","","","","","","","","","",""
"109","185.765","0.00562467","0.325307","04/25/23 08:50:31 +765353000 ns","185.7654","01 11 02 00 EC","=> Static status query","","","","11","","","","","","","",""
"110","185.915","0.00562467","0.14406","04/25/23 08:50:31 +915038000 ns","185.915","01 22 02 6F B0","=> Event 1 Status query","","","","22","","","","","","","",""
"111","186.123","0.00218767","0.202385","04/25/23 08:50:32 +123048000 ns","186.123","01 06","ACK =>","","","","","","","","","","","",""
"112","186.148","0.00218667","0.0232293","04/25/23 08:50:32 +148465000 ns","186.1485","01 06","ACK =>","","","","","","","","","","","",""
"113","186.174","0.00218767","0.0229163","04/25/23 08:50:32 +173568000 ns","186.1736","01 06","ACK =>","","","","","","","","","","","",""
"114","186.299","0.00562467","0.123435","04/25/23 08:50:32 +299191000 ns","186.2992","01 13 02 00 EE","=> Static status query","","","","13","","","","","","","",""
"115","186.366","0.00218767","0.0608323","04/25/23 08:50:32 +365648000 ns","186.3656","01 06","ACK =>","","","","","","","","","","","",""

