"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","72.4697","0.00104167","72.4697","05/02/23 13:39:58 +469697000 ns","72.4697","E0","","","","","","","","","","","","",""
"2","74.997","0.00562467","2.52628","05/02/23 13:40:00 +997018000 ns","74.99702","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"3","75.3004","0.00562467","0.297807","05/02/23 13:40:01 +300450000 ns","75.30045","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"4","75.6038","0.00562467","0.297697","05/02/23 13:40:01 +603772000 ns","75.60378","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"5","78.1071","0.00562567","2.49775","05/02/23 13:40:04 +107147000 ns","78.10715","01 D0 02 FE D3","=> Initialise","","","","D0","","","","","","","",""
"6","78.1198","0.00218067","0.00703733","05/02/23 13:40:04 +119810000 ns","78.11981","01 06","ACK <=","","","","","","","","","","","",""
"7","78.1413","0.0104167","0.0192703","05/02/23 13:40:04 +141261000 ns","78.14126","01 D0 04 08 31 0B 08 32 29","<= Initialise reply","","","","D0","","","","","","","",""
"8","78.2789","0.00218767","0.127237","05/02/23 13:40:04 +278915000 ns","78.27892","01 06","ACK =>","","","","","","","","","","","",""
"9","87.9448","0.00562567","9.66365","05/02/23 13:40:13 +944754000 ns","87.94476","01 61 02 7F E3","<= EBLU Query Reply","","","","61","","","","","","","",""
"10","87.9772","0.00218667","0.0268483","05/02/23 13:40:13 +977228000 ns","87.97723","01 06","ACK =>","","","","","","","","","","","",""
"11","87.9815","0.00718767","0.00210933","05/02/23 13:40:13 +981524000 ns","87.98152","01 22 03 80 C0 9E","<= Event 1 Status reply","80 C0","","","22","","","","","","","",""
"12","88.1145","0.00218667","0.125799","05/02/23 13:40:14 +114511000 ns","88.11451","01 06","ACK =>","","","","","","","","","","","",""
"13","88.7212","0.00677067","0.604469","05/02/23 13:40:14 +721167000 ns","88.72117","01 C1 03 55 55 3D","=> Update breakthrough force","","","","C1","","","","","","","",""
"14","88.7395","0.00218767","0.0115423","05/02/23 13:40:14 +739480000 ns","88.73948","01 06","ACK <=","","","","","","","","","","","",""
"15","88.7478","0.00697867","0.00614633","05/02/23 13:40:14 +747814000 ns","88.74781","01 83 03 55 55 7F","<= Breakthrough force reply","","","","83","","","","","","","",""
"16","88.8788","0.00218767","0.123969","05/02/23 13:40:14 +878762000 ns","88.87876","01 06","ACK =>","","","","","","","","","","","",""
"17","91.838","0.00562467","2.95701","05/02/23 13:40:17 +837963000 ns","91.83796","01 B2 02 FF B0","=> EBLU Query","","","","B2","","","","","","","",""
"18","91.855","0.00218667","0.0113743","05/02/23 13:40:17 +854962000 ns","91.85497","01 06","ACK <=","","","","","","","","","","","",""
"19","91.8643","0.00572967","0.00718733","05/02/23 13:40:17 +864336000 ns","91.86433","01 64 02 7F E6","<= EBLU Query Reply","","","","64","","","","","","","",""
"20","91.9947","0.00218767","0.124665","05/02/23 13:40:17 +994731000 ns","91.99473","01 06","ACK =>","","","","","","","","","","","",""
"21","94.954","0.00562467","2.95712","05/02/23 13:40:20 +954037000 ns","94.95404","01 B3 02 FF B1","=> EBLU Query","","","","B3","","","","","","","",""
"22","94.9717","0.00218667","0.0120313","05/02/23 13:40:20 +971693000 ns","94.97169","01 06","ACK <=","","","","","","","","","","","",""
"23","94.9751","0.00562467","0.00125033","05/02/23 13:40:20 +975130000 ns","94.97513","01 65 02 7F E7","<= EBLU Query Reply","","","","65","","","","","","","",""
"24","95.1067","0.00218767","0.125987","05/02/23 13:40:21 +106742000 ns","95.10674","01 06","ACK =>","","","","","","","","","","","",""
"25","98.091","0.00562467","2.98211","05/02/23 13:40:24 +91041000 ns","98.09104","01 B4 02 FF B6","=> EBLU Query","","","","B4","","","","","","","",""
"26","98.1061","0.00218767","0.00946633","05/02/23 13:40:24 +106132000 ns","98.10613","01 06","ACK <=","","","","","","","","","","","",""
"27","98.1153","0.00562467","0.00697833","05/02/23 13:40:24 +115298000 ns","98.1153","01 66 02 7F E4","<= EBLU Query Reply","","","","66","","","","","","","",""
"28","98.2466","0.00218767","0.125636","05/02/23 13:40:24 +246559000 ns","98.24656","01 06","ACK =>","","","","","","","","","","","",""
"29","101.208","0.00562467","2.95951","05/02/23 13:40:27 +208260000 ns","101.2083","01 B5 02 FF B7","=> EBLU Query","","","","B5","","","","","","","",""
"30","101.224","0.00249967","0.00970733","05/02/23 13:40:27 +223592000 ns","101.2236","01 06","ACK <=","","","","","","","","","","","",""
"31","101.233","0.00562467","0.00697933","05/02/23 13:40:27 +233071000 ns","101.2331","01 67 02 7F E5","<= EBLU Query Reply","","","","67","","","","","","","",""
"32","101.363","0.00218767","0.123832","05/02/23 13:40:27 +362528000 ns","101.3625","01 06","ACK =>","","","","","","","","","","","",""
"33","102.4","0.00562467","1.03487","05/02/23 13:40:28 +399588000 ns","102.3996","01 16 02 00 EB","=> Static status query","","","","16","","","","","","","",""
"34","102.413","0.00218767","0.00797533","05/02/23 13:40:28 +413188000 ns","102.4132","01 06","ACK <=","","","","","","","","","","","",""
"35","102.423","0.00947267","0.00749933","05/02/23 13:40:28 +422875000 ns","102.4229","01 18 05 03 12 0C 03 FC","<= Static status reply","","","","18","","","","","","","",""
"36","102.459","0.00218667","0.0268163","05/02/23 13:40:28 +459164000 ns","102.4592","01 06","ACK =>","","","","","","","","","","","",""
"37","102.51","0.00562467","0.0486453","05/02/23 13:40:28 +509996000 ns","102.51","01 27 02 0A D0","=> Event 1 Status query","","","","27","","","","","","","",""
"38","102.525","0.00249967","0.00953833","05/02/23 13:40:28 +525159000 ns","102.5252","01 06","ACK <=","","","","","","","","","","","",""
"39","102.535","0.00708367","0.00718033","05/02/23 13:40:28 +534839000 ns","102.5348","01 29 03 00 C0 15","<= Event 1 Status reply","00 C0","","","29","","","","","","","",""
"40","102.641","0.00562467","0.0992173","05/02/23 13:40:28 +641140000 ns","102.6411","01 A8 02 81 D4","=> change mode","","","","A8","","","","","","","",""
"41","102.653","0.00218767","0.00639933","05/02/23 13:40:28 +653164000 ns","102.6532","01 06","ACK <=","","","","","","","","","","","",""
"42","102.744","0.00697967","0.0886373","05/02/23 13:40:28 +743989000 ns","102.744","01 29 03 00 C0 15","<= Event 1 Status reply","00 C0","","","29","","","","","","","",""
"43","102.849","0.00218767","0.0981883","05/02/23 13:40:28 +849157000 ns","102.8492","01 06","ACK =>","","","","","","","","","","","",""
"44","102.859","0.00687467","0.00753233","05/02/23 13:40:28 +858877000 ns","102.8589","01 2A 03 98 00 4E","<= Event 1 Status reply","98 00","","","2A","","","","","","","",""
"45","102.866","0.00218767","0.000384333","05/02/23 13:40:28 +866136000 ns","102.8661","01 06","ACK =>","","","","","","","","","","","",""
"46","102.875","0.00708367","0.00649033","05/02/23 13:40:28 +874814000 ns","102.8748","01 2B 03 80 00 57","<= Event 1 Status reply","80 00","","","2B","","","","","","","",""
"47","102.881","0.00562467","-0.000657667","05/02/23 13:40:28 +881240000 ns","102.8812","01 59 02 03 A7","=> Set credit score maximum","","","","59","","","","","","","",""
"48","102.897","0.00218767","0.00992833","05/02/23 13:40:28 +896793000 ns","102.8968","01 06","ACK <=","","","","","","","","","","","",""
"49","103.023","0.00218767","0.123819","05/02/23 13:40:29 +22800000 ns","103.0228","01 06","ACK =>","","","","","","","","","","","",""
"50","103.035","0.00708367","0.00992133","05/02/23 13:40:29 +34909000 ns","103.0349","01 2C 03 98 00 48","<= Event 1 Status reply","98 00","","","2C","","","","","","","",""
"51","103.042","0.00562567","7.73333e-005","05/02/23 13:40:29 +42070000 ns","103.0421","01 1A 02 00 E7","=> Static status query","","","","1A","","","","","","","",""
"52","103.058","0.00218767","0.0107483","05/02/23 13:40:29 +58444000 ns","103.0584","01 06","ACK <=","","","","","","","","","","","",""
"53","103.186","0.00218767","0.125707","05/02/23 13:40:29 +186339000 ns","103.1863","01 06","ACK =>","","","","","","","","","","","",""
"54","103.196","0.00697867","0.00782533","05/02/23 13:40:29 +196352000 ns","103.1964","01 1D 05 03 08 31","<= Static status reply","","","","1D","","","","","","","",""
"55","103.203","0.00104167","-0.000429667","05/02/23 13:40:29 +202901000 ns","103.2029","01","","","","","","","","","","","","",""
"56","103.203","0.00104167","-0.000507667","05/02/23 13:40:29 +203435000 ns","103.2034","0C","","","","","","","","","","","","",""
"57","103.204","0.00104167","-0.000429667","05/02/23 13:40:29 +204047000 ns","103.204","2B","","","","","","","","","","","","",""
"58","103.205","0.00104167","-0.000507667","05/02/23 13:40:29 +204581000 ns","103.2046","03","","","","","","","","","","","","",""
"59","103.205","0.00104167","-0.000429667","05/02/23 13:40:29 +205193000 ns","103.2052","02","","","","","","","","","","","","",""
