"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"102","7.89289","0.0105207","0.00687533","05/02/23 13:09:07 +892892000 ns","7.892892","01 1C 05 03 08 31 0C 03 EB","<= Static status reply","","","","1C","","","","","","","",""
"103","8.06986","0.00218767","0.166442","05/02/23 13:09:08 +69855000 ns","8.069855","01 06","ACK <=","","","","","","","","","","","",""
"104","8.07975","0.00677067","0.00770833","05/02/23 13:09:08 +79751000 ns","8.079751","01 2D 03 18 00 C9","<= Event 1 Status reply","18 00","","","2D","","","","","","","",""
"105","8.25109","0.00218767","0.164567","05/02/23 13:09:08 +251089000 ns","8.251089","01 06","ACK <=","","","","","","","","","","","",""
"106","8.26046","0.0106247","0.00718733","05/02/23 13:09:08 +260464000 ns","8.260464","01 1E 05 03 08 31 0C 03 E9","<= Static status reply","","","","1E","","","","","","","",""
"107","8.39066","0.00218667","0.119575","05/02/23 13:09:08 +390664000 ns","8.390664","01 06","ACK <=","","","","","","","","","","","",""
"108","8.46941","0.0106247","0.0765553","05/02/23 13:09:08 +469406000 ns","8.469406","01 1E 05 03 08 31 0C 03 E9","<= Static status reply","","","","1E","","","","","","","",""
"109","8.48555","0.00677067","0.00552033","05/02/23 13:09:08 +485551000 ns","8.485551","01 2F 03 18 00 CB","<= Event 1 Status reply","18 00","","","2F","","","","","","","",""
"110","8.50566","0.00218767","0.0133333","05/02/23 13:09:08 +505655000 ns","8.505655","01 06","ACK <=","","","","","","","","","","","",""
"111","8.64377","0.0102087","0.135928","05/02/23 13:09:08 +643771000 ns","8.643771","01 10 05 03 08 31 0C 03 E7","<= Static status reply","","","","10","","","","","","","",""
"112","8.76803","0.00218767","0.114047","05/02/23 13:09:08 +768027000 ns","8.768027","01 06","ACK <=","","","","","","","","","","","",""
"113","8.85521","0.0105207","0.0849983","05/02/23 13:09:08 +855213000 ns","8.855213","01 10 05 03 08 31 0C 03 E7","<= Static status reply","","","","10","","","","","","","",""
"114","8.8699","0.00676467","0.00416633","05/02/23 13:09:08 +869900000 ns","8.8699","01 21 03 18 00 C5","<= Event 1 Status reply","18 00","","","21","","","","","","","",""
"115","9.03957","0.00218767","0.162907","05/02/23 13:09:09 +39572000 ns","9.039572","01 06","ACK <=","","","","","","","","","","","",""
"116","9.04853","0.0106247","0.00677033","05/02/23 13:09:09 +48530000 ns","9.04853","01 12 05 03 08 31 0C 03 E5","<= Static status reply","","","","12","","","","","","","",""
"117","9.17706","0.00218767","0.117908","05/02/23 13:09:09 +177063000 ns","9.177063","01 06","ACK <=","","","","","","","","","","","",""
"118","9.26112","0.0103117","0.0818673","05/02/23 13:09:09 +261118000 ns","9.261118","01 12 05 03 08 31 0C 03 E5","<= Static status reply","","","","12","","","","","","","",""
"119","9.27528","0.00708367","0.00385433","05/02/23 13:09:09 +275284000 ns","9.275284","01 23 03 18 00 C7","<= Event 1 Status reply","18 00","","","23","","","","","","","",""
"120","9.45235","0.00218767","0.169983","05/02/23 13:09:09 +452351000 ns","9.452351","01 06","ACK <=","","","","","","","","","","","",""
"121","9.46183","0.0104167","0.00729133","05/02/23 13:09:09 +461830000 ns","9.46183","01 14 05 03 08 31 0C 03 E3","<= Static status reply","","","","14","","","","","","","",""
"122","9.63504","0.00218667","0.162797","05/02/23 13:09:09 +635044000 ns","9.635044","01 06","ACK <=","","","","","","","","","","","",""
"123","9.64411","0.0106247","0.00687533","05/02/23 13:09:09 +644106000 ns","9.644106","01 15 05 03 08 31 0C 03 E2","<= Static status reply","","","","15","","","","","","","",""
"124","9.77316","0.00218667","0.118429","05/02/23 13:09:09 +773160000 ns","9.77316","01 06","ACK <=","","","","","","","","","","","",""
"125","9.85492","0.0104157","0.0795763","05/02/23 13:09:09 +854923000 ns","9.854923","01 15 05 03 08 31 0C 03 E2","<= Static status reply","","","","15","","","","","","","",""
"126","9.86961","0.00718767","0.00427133","05/02/23 13:09:09 +869610000 ns","9.86961","01 26 03 18 00 C2","<= Event 1 Status reply","18 00","","","26","","","","","","","",""

