"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","0.106135","0.00218767","0.106135","05/02/23 13:55:34 +106135000 ns","0.106135","01 06","ACK =>","","","","","","","","","","","",""
"2","0.217904","0.00218767","0.109581","05/02/23 13:55:34 +217904000 ns","0.217904","01 06","ACK =>","","","","","","","","","","","",""
"3","0.243737","0.00218767","0.0236453","05/02/23 13:55:34 +243737000 ns","0.243737","01 06","ACK =>","","","","","","","","","","","",""
"4","0.269466","0.00562467","0.0235413","05/02/23 13:55:34 +269466000 ns","0.269466","01 14 02 00 E9","=> Static status query","","","","14","","","","","","","",""
"5","0.427171","0.00218767","0.15208","05/02/23 13:55:34 +427171000 ns","0.427171","01 06","ACK =>","","","","","","","","","","","",""
"6","0.452477","0.00562467","0.0231183","05/02/23 13:55:34 +452477000 ns","0.452477","01 15 02 00 E8","=> Static status query","","","","15","","","","","","","",""
"7","0.589766","0.00562467","0.131664","05/02/23 13:55:34 +589766000 ns","0.589766","01 26 02 0A D1","=> Event 1 Status query","","","","26","","","","","","","",""
"8","0.696952","0.00218767","0.101561","05/02/23 13:55:34 +696952000 ns","0.696952","01 06","ACK =>","","","","","","","","","","","",""
"9","0.710077","0.00562467","0.0109373","05/02/23 13:55:34 +710077000 ns","0.710077","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"10","0.851116","0.00218767","0.135414","05/02/23 13:55:34 +851116000 ns","0.851116","01 06","ACK =>","","","","","","","","","","","",""
"11","0.965801","0.00562567","0.112497","05/02/23 13:55:34 +965801000 ns","0.965801","01 28 02 00 D5","=> Event 1 Status query","","","","28","","","","","","","",""
"12","1.07518","0.00218667","0.103748","05/02/23 13:55:35 +75175000 ns","1.075175","01 06","ACK =>","","","","","","","","","","","",""
"13","1.1859","0.00218767","0.10854","05/02/23 13:55:35 +185902000 ns","1.185902","01 06","ACK =>","","","","","","","","","","","",""
"14","1.21142","0.00218767","0.0233323","05/02/23 13:55:35 +211422000 ns","1.211422","01 06","ACK =>","","","","","","","","","","","",""
"15","1.23726","0.00562467","0.0236453","05/02/23 13:55:35 +237255000 ns","1.237255","01 19 02 00 E4","=> Static status query","","","","19","","","","","","","",""
"16","1.37381","0.00562467","0.130929","05/02/23 13:55:35 +373809000 ns","1.373809","01 2A 02 00 D7","=> Event 1 Status query","","","","2A","","","","","","","",""
"17","1.48495","0.00218767","0.105519","05/02/23 13:55:35 +484953000 ns","1.484953","01 06","ACK =>","","","","","","","","","","","",""
"18","1.59776","0.00218767","0.110622","05/02/23 13:55:35 +597763000 ns","1.597763","01 06","ACK =>","","","","","","","","","","","",""
"19","1.6237","0.00218767","0.0237493","05/02/23 13:55:35 +623700000 ns","1.6237","01 06","ACK =>","","","","","","","","","","","",""
"20","1.64932","0.00562467","0.0234373","05/02/23 13:55:35 +649325000 ns","1.649325","01 1B 02 00 E6","=> Static status query","","","","1B","","","","","","","",""
"21","1.78182","0.00562467","0.126873","05/02/23 13:55:35 +781823000 ns","1.781823","01 2C 02 00 D1","=> Event 1 Status query","","","","2C","","","","","","","",""
"22","1.89109","0.00218767","0.103644","05/02/23 13:55:35 +891092000 ns","1.891092","01 06","ACK =>","","","","","","","","","","","",""
"23","2.00192","0.00218767","0.108643","05/02/23 13:55:36 +1923000 ns","2.001923","01 06","ACK =>","","","","","","","","","","","",""
