"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"178","14.2527","0.00562467","0.0234373","05/02/23 13:56:30 +252673000 ns","14.25267","01 1C 02 00 E1","=> Static status query","","","","1C","","","","","","","",""
"179","14.4188","0.00218767","0.160511","05/02/23 13:56:30 +418809000 ns","14.41881","01 06","ACK =>","","","","","","","","","","","",""
"180","14.4444","0.00562467","0.0234373","05/02/23 13:56:30 +444434000 ns","14.44443","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"181","14.5857","0.00562467","0.135623","05/02/23 13:56:30 +585682000 ns","14.58568","01 2E 02 0A D9","=> Event 1 Status query","","","","2E","","","","","","","",""
"182","14.695","0.00218667","0.103644","05/02/23 13:56:30 +694951000 ns","14.69495","01 06","ACK =>","","","","","","","","","","","",""
"183","14.7078","0.00562467","0.0106253","05/02/23 13:56:30 +707763000 ns","14.70776","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"184","14.851","0.00218667","0.137602","05/02/23 13:56:30 +850990000 ns","14.85099","01 06","ACK =>","","","","","","","","","","","",""
"185","14.8689","0.00562467","0.0157293","05/02/23 13:56:30 +868906000 ns","14.86891","01 20 02 00 DD","=> Event 1 Status query","","","","20","","","","","","","",""
"186","15.0109","0.00218667","0.136352","05/02/23 13:56:31 +10883000 ns","15.01088","01 06","ACK =>","","","","","","","","","","","",""
"187","15.1298","0.00562467","0.116769","05/02/23 13:56:31 +129839000 ns","15.12984","01 11 02 00 EC","=> Static status query","","","","11","","","","","","","",""
"188","15.3375","0.00218767","0.202073","05/02/23 13:56:31 +337537000 ns","15.33754","01 06","ACK =>","","","","","","","","","","","",""
"189","15.3507","0.00218767","0.0109373","05/02/23 13:56:31 +350662000 ns","15.35066","01 06","ACK =>","","","","","","","","","","","",""
"190","15.4537","0.00562467","0.100831","05/02/23 13:56:31 +453681000 ns","15.45368","01 22 02 00 DF","=> Event 1 Status query","","","","22","","","","","","","",""

