"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","0.169649","0.00218667","0.169649","05/02/23 13:11:52 +169649000 ns","0.169649","01 06","ACK <=","","","","","","","","","","","",""
"2","0.179336","0.0106247","0.00750033","05/02/23 13:11:52 +179336000 ns","0.179336","01 19 05 03 08 31 0C 03 EE","<= Static status reply","","","","19","","","","","","","",""
"3","0.300473","0.00218767","0.110512","05/02/23 13:11:52 +300473000 ns","0.300473","01 06","ACK <=","","","","","","","","","","","",""
"4","0.387861","0.0106247","0.0852003","05/02/23 13:11:52 +387861000 ns","0.387861","01 19 05 03 08 31 0C 03 EE","<= Static status reply","","","","19","","","","","","","",""
"5","0.405048","0.00854167","0.00656233","05/02/23 13:11:52 +405048000 ns","0.405048","01 2A 03 08 31 03 D4","<= Event 1 Status reply","01 03","Emergency Open, Paddles Forced","","2A","","","","","","","",""
"6","0.427236","0.00218667","0.0136463","05/02/23 13:11:52 +427236000 ns","0.427236","01 06","ACK <=","","","","","","","","","","","",""
"7","0.461297","0.0106187","0.0318743","05/02/23 13:11:52 +461297000 ns","0.461297","01 1B 05 03 08 31 0C 03 EC","<= Static status reply","","","","1B","","","","","","","",""
"8","0.58722","0.00249967","0.115304","05/02/23 13:11:52 +587220000 ns","0.58722","01 06","ACK <=","","","","","","","","","","","",""
"9","0.675753","0.0104167","0.0860333","05/02/23 13:11:52 +675753000 ns","0.675753","01 1B 05 03 08 31 0C 03 EC","<= Static status reply","","","","1B","","","","","","","",""
"10","0.694191","0.00822867","0.00802133","05/02/23 13:11:52 +694191000 ns","0.694191","01 2C 03 08 31 03 D2","<= Event 1 Status reply","01 03","Emergency Open, Paddles Forced","","2C","","","","","","","",""
"11","0.867931","0.00218767","0.165511","05/02/23 13:11:52 +867931000 ns","0.867931","01 06","ACK <=","","","","","","","","","","","",""
"12","0.876681","0.0106187","0.00656233","05/02/23 13:11:52 +876681000 ns","0.876681","01 1D 05 03 08 31 0C 03 EA","<= Static status reply","","","","1D","","","","","","","",""
"13","1.05417","0.00229167","0.166865","05/02/23 13:11:53 +54165000 ns","1.054165","01 06","ACK <=","","","","","","","","","","","",""
"14","1.06375","0.0103127","0.00729133","05/02/23 13:11:53 +63748000 ns","1.063748","01 1E 05 03 08 31 0C 03 E9","<= Static status reply","","","","1E","","","","","","","",""
"15","1.18447","0.00218767","0.110408","05/02/23 13:11:53 +184469000 ns","1.184469","01 06","ACK <=","","","","","","","","","","","",""
"16","1.27238","0.0106257","0.0857203","05/02/23 13:11:53 +272377000 ns","1.272377","01 1E 05 03 08 31 0C 03 E9","<= Static status reply","","","","1E","","","","","","","",""
"17","1.28936","0.00812567","0.00635333","05/02/23 13:11:53 +289356000 ns","1.289356","01 2F 03 08 31 03 D1","<= Event 1 Status reply","01 03","Emergency Open, Paddles Forced","","2F","","","","","","","",""
"18","1.31122","0.00218767","0.0137423","05/02/23 13:11:53 +311224000 ns","1.311224","01 06","ACK <=","","","","","","","","","","","",""
"19","1.34508","0.0102087","0.0316663","05/02/23 13:11:53 +345078000 ns","1.345078","01 10 05 03 08 31 0C 03 E7","<= Static status reply","","","","10","","","","","","","",""
"20","1.52038","0.00218667","0.165088","05/02/23 13:11:53 +520375000 ns","1.520375","01 06","ACK <=","","","","","","","","","","","",""
"21","1.53017","0.0103127","0.00760433","05/02/23 13:11:53 +530166000 ns","1.530166","01 11 05 03 08 31 0C 03 E6","<= Static status reply","","","","11","","","","","","","",""
"22","1.65255","0.00218767","0.112074","05/02/23 13:11:53 +652553000 ns","1.652553","01 06","ACK <=","","","","","","","","","","","",""
"23","1.7389","0.0106257","0.0841583","05/02/23 13:11:53 +738899000 ns","1.738899","01 11 05 03 08 31 0C 03 E6","<= Static status reply","","","","11","","","","","","","",""
"24","1.75588","0.00802067","0.00635333","05/02/23 13:11:53 +755878000 ns","1.755878","01 22 03 08 31 03 DC","<= Event 1 Status reply","01 03","Emergency Open, Paddles Forced","","22","","","","","","","",""
"25","1.77827","0.00218767","0.0143753","05/02/23 13:11:53 +778274000 ns","1.778274","01 06","ACK <=","","","","","","","","","","","",""
"26","1.81202","0.0104167","0.0315613","05/02/23 13:11:53 +812023000 ns","1.812023","01 13 05 03 08 31 0C 03 E4","<= Static status reply","","","","13","","","","","","","",""
