"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","148.99","0.00104167","148.99","04/25/23 08:53:33 +990034000 ns","148.99","E0","","","","","","","","","","","","",""
"2","154.794","0.00218767","5.80269","04/25/23 08:53:39 +793770000 ns","154.7938","01 06","ACK <=","","","","","","","","","","","",""
"3","154.815","0.0108327","0.0191663","04/25/23 08:53:39 +815124000 ns","154.8151","01 D0 04 08 31 0B 08 32 29","<= Initialise reply","","","","D0","","","","","","","",""
"4","164.794","0.00562467","9.96796","04/25/23 08:53:49 +793920000 ns","164.7939","01 61 02 7F E3","<= EBLU Query Reply","","","","61","","","","","","","",""
"5","164.843","0.00718667","0.0438473","04/25/23 08:53:49 +843392000 ns","164.8434","01 22 03 80 C0 9E","<= Event 1 Status reply","80 C0","","","22","","","","","","","",""
"6","165.783","0.00218767","0.932113","04/25/23 08:53:50 +782692000 ns","165.7827","01 06","ACK <=","","","","","","","","","","","",""
"7","165.791","0.00708367","0.00614533","04/25/23 08:53:50 +791025000 ns","165.791","01 83 03 55 55 7F","<= Breakthrough force reply","","","","83","","","","","","","",""
"8","168.994","0.00239567","3.19579","04/25/23 08:53:53 +993901000 ns","168.9939","01 06","ACK <=","","","","","","","","","","","",""
"9","169.003","0.00562467","0.00697233","04/25/23 08:53:54 +3269000 ns","169.0033","01 64 02 7F E6","<= EBLU Query Reply","","","","64","","","","","","","",""
"10","172.239","0.00218767","3.23006","04/25/23 08:53:57 +238956000 ns","172.239","01 06","ACK <=","","","","","","","","","","","",""
"11","172.248","0.00562567","0.00697233","04/25/23 08:53:57 +248116000 ns","172.2481","01 65 02 7F E7","<= EBLU Query Reply","","","","65","","","","","","","",""
"12","175.484","0.00218767","3.23006","04/25/23 08:54:00 +483804000 ns","175.4838","01 06","ACK <=","","","","","","","","","","","",""
"13","175.488","0.00561867","0.00156233","04/25/23 08:54:00 +487554000 ns","175.4875","01 66 02 7F E4","<= EBLU Query Reply","","","","66","","","","","","","",""
"14","178.698","0.00218767","3.20506","04/25/23 08:54:03 +698235000 ns","178.6982","01 06","ACK <=","","","","","","","","","","","",""
"15","178.708","0.00562467","0.00718733","04/25/23 08:54:03 +707610000 ns","178.7076","01 67 02 7F E5","<= EBLU Query Reply","","","","67","","","","","","","",""
"16","181.913","0.00250067","3.19943","04/25/23 08:54:06 +912666000 ns","181.9127","01 06","ACK <=","","","","","","","","","","","",""
"17","181.922","0.00604167","0.00718733","04/25/23 08:54:06 +922354000 ns","181.9223","01 68 02 7F EA","<= EBLU Query Reply","","","","68","","","","","","","",""
"18","182.781","0.00218767","0.852537","04/25/23 08:54:07 +780933000 ns","182.7809","01 06","ACK <=","","","","","","","","","","","",""
"19","182.791","0.00947867","0.00739533","04/25/23 08:54:07 +790516000 ns","182.7905","01 19 05 03 12 0C 03 FD","<= Static status reply","","","","19","","","","","","","",""
"20","182.928","0.00218667","0.128221","04/25/23 08:54:07 +928216000 ns","182.9282","01 06","ACK <=","","","","","","","","","","","",""
"21","182.999","0.00947967","0.0686383","04/25/23 08:54:07 +999041000 ns","182.999","01 19 05 03 12 0C 03 FD","<= Static status reply","","","","19","","","","","","","",""
