"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"116","53.6165","0.00562567","0.0233323","05/02/23 14:06:05 +616465000 ns","53.61647","01 1E 02 00 E3","=> Static status query","","","","1E","","","","","","","",""
"117","53.7495","0.00562467","0.127393","05/02/23 14:06:05 +749484000 ns","53.74949","01 2F 02 00 D2","=> Event 1 Status query","","","","2F","","","","","","","",""
"118","53.8677","0.00218767","0.112602","05/02/23 14:06:05 +867711000 ns","53.86771","01 06","ACK =>","","","","","","","","","","","",""
"119","53.9816","0.00218767","0.111664","05/02/23 14:06:05 +981563000 ns","53.98156","01 06","ACK =>","","","","","","","","","","","",""
"120","54.0071","0.00218767","0.0233333","05/02/23 14:06:06 +7084000 ns","54.00708","01 06","ACK =>","","","","","","","","","","","",""
"121","54.0327","0.00562567","0.0234363","05/02/23 14:06:06 +32708000 ns","54.03271","01 10 02 00 ED","=> Static status query","","","","10","","","","","","","",""
"122","54.191","0.00218767","0.152698","05/02/23 14:06:06 +191032000 ns","54.19103","01 06","ACK =>","","","","","","","","","","","",""
"123","54.2168","0.00562467","0.0235413","05/02/23 14:06:06 +216761000 ns","54.21676","01 11 02 00 EC","=> Static status query","","","","11","","","","","","","",""
"124","54.3537","0.00562467","0.131352","05/02/23 14:06:06 +353738000 ns","54.35374","01 22 02 0A D5","=> Event 1 Status query","","","","22","","","","","","","",""
"125","54.4636","0.00218767","0.104269","05/02/23 14:06:06 +463632000 ns","54.46363","01 06","ACK =>","","","","","","","","","","","",""
"126","54.4773","0.00562467","0.0114583","05/02/23 14:06:06 +477278000 ns","54.47728","01 13 02 00 EE","=> Static status query","","","","13","","","","","","","",""
"127","54.5939","0.00218767","0.111039","05/02/23 14:06:06 +593942000 ns","54.59394","01 06","ACK =>","","","","","","","","","","","",""
"128","54.7098","0.00562467","0.113644","05/02/23 14:06:06 +709774000 ns","54.70977","01 24 02 00 D9","=> Event 1 Status query","","","","24","","","","","","","",""
"129","54.8215","0.00218667","0.106144","05/02/23 14:06:06 +821543000 ns","54.82154","01 06","ACK =>","","","","","","","","","","","",""

