"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1","0.129051","0.00218767","0.129051","05/02/23 13:08:20 +129051000 ns","0.129051","01 06","ACK =>","","","","","","","","","","","",""
"2","0.251653","0.00562467","0.120414","05/02/23 13:08:20 +251653000 ns","0.251653","01 21 02 00 DC","=> Event 1 Status query","","","","21","","","","","","","",""
"3","0.364047","0.00218767","0.106769","05/02/23 13:08:20 +364047000 ns","0.364047","01 06","ACK =>","","","","","","","","","","","",""
"4","0.475816","0.00218767","0.109581","05/02/23 13:08:20 +475816000 ns","0.475816","01 06","ACK =>","","","","","","","","","","","",""
"5","0.501232","0.00218767","0.0232283","05/02/23 13:08:20 +501232000 ns","0.501232","01 06","ACK =>","","","","","","","","","","","",""
"6","0.526648","0.00562567","0.0232283","05/02/23 13:08:20 +526648000 ns","0.526648","01 12 02 00 EF","=> Static status query","","","","12","","","","","","","",""
"7","0.663729","0.00562567","0.131455","05/02/23 13:08:20 +663729000 ns","0.663729","01 23 02 00 DE","=> Event 1 Status query","","","","23","","","","","","","",""
"8","0.776957","0.00218667","0.107602","05/02/23 13:08:20 +776957000 ns","0.776957","01 06","ACK =>","","","","","","","","","","","",""
"9","0.891746","0.00218767","0.112602","05/02/23 13:08:20 +891746000 ns","0.891746","01 06","ACK =>","","","","","","","","","","","",""
"10","0.917058","0.00218767","0.0231243","05/02/23 13:08:20 +917058000 ns","0.917058","01 06","ACK =>","","","","","","","","","","","",""
"11","0.942475","0.00562467","0.0232293","05/02/23 13:08:20 +942475000 ns","0.942475","01 14 02 00 E9","=> Static status query","","","","14","","","","","","","",""
"12","1.07581","0.00562467","0.127706","05/02/23 13:08:21 +75806000 ns","1.075806","01 25 02 00 D8","=> Event 1 Status query","","","","25","","","","","","","",""
